arm,seed,tag,split,episode,start,n_valid_steps,l2_norm_all7_P,translation_l2_P,rotation_l2_P,gripper_absdiff_P,translation_mm_equiv_P,best_of_k_index_P,l2_norm_all7_G,translation_l2_G,rotation_l2_G,gripper_absdiff_G,translation_mm_equiv_G,best_of_k_index_G
control,1,best,test_heldout_task,469,88,8,0.06715996345600726,0.050737724968452295,0.08869002510449417,0.029214514419436455,28.177732332076555,2,0.06832236969105701,0.05296299430550554,0.08958603297167456,0.028322190046310425,28.54795760462644,1
control,1,best,test_heldout_task,469,132,8,0.08644208668134071,0.11881565627785276,0.05671591996981698,0.03324730694293976,61.71095036293814,2,0.10547536350825709,0.1494018084770849,0.05952222994237174,0.03222878277301788,76.41928528640574,2
control,1,best,test_heldout_task,473,0,8,0.04724473345152064,0.039598943458998205,0.058865794517615005,0.04319625347852707,22.04356849791238,1,0.04584359559307381,0.03964886542741682,0.05620240019128053,0.043087393045425415,21.75495359634704,1
control,1,best,test_heldout_task,473,40,8,0.06017151773154614,0.02194725880741786,0.0858842869088482,0.06535115838050842,11.30726613224167,1,0.060524226387568054,0.02450722329948939,0.08578337186289146,0.06519351899623871,13.220054287036287,1
control,1,best,test_heldout_task,473,79,8,0.05648702544035801,0.06802987514022037,0.05254091379901266,0.019753478467464447,39.422239370253536,0,0.06303498576281429,0.0786980133126258,0.05497845016573006,0.02000214159488678,45.849413292957784,0
control,1,best,test_heldout_task,473,119,8,0.046186343482195656,0.056002982682553125,0.04161485110023241,0.03498118743300438,30.528094437754543,1,0.04648391495629711,0.057766058453102724,0.04001980217158008,0.032969336956739426,30.566416816649706,1
control,1,best,test_heldout_task,490,0,8,0.038402041463443295,0.03769346878992407,0.04417280581832862,0.019729584455490112,22.653860088444755,0,0.04143028225416704,0.04346726749810119,0.045213225643878426,0.02059337869286537,26.282928383271038,0
control,1,best,test_heldout_task,490,39,8,0.04311509359918423,0.03317606218561861,0.0482689330118103,0.065762460231781,17.87940467950803,2,0.04255196894855124,0.031493064922002996,0.047911005715791294,0.06669962406158447,16.58366465302468,2
control,1,best,test_heldout_task,490,77,8,0.053795812448085005,0.04763156934246173,0.06647303399040624,0.027367398142814636,26.49986528383806,0,0.056720434424380024,0.051170701049256695,0.06946309006475763,0.026936955749988556,30.405608043564502,0
control,1,best,test_heldout_task,490,116,8,0.05505483958115545,0.05192458459498946,0.0653105373292378,0.025217466056346893,26.285796058643516,2,0.058229361244544385,0.05056409717517426,0.07270857598813361,0.036238931119441986,26.565611013345233,0
control,1,best,test_heldout_task,496,0,8,0.033900601657368426,0.027466289244623156,0.04218084418879604,0.037764593958854675,15.28213141172731,2,0.034407750453362584,0.025706330948799386,0.044244878679563275,0.03704347088932991,14.090234422053346,2
control,1,best,test_heldout_task,496,40,8,0.06861182927657855,0.047586226640386954,0.09090738582402524,0.06000666320323944,27.260446230653734,0,0.07062210130906411,0.044326464307683514,0.09602142151712295,0.05989295244216919,24.828585520487522,0
control,1,best,test_heldout_task,496,80,8,0.05895294567501102,0.05705981684443655,0.0686973254843371,0.02969985455274582,32.22725976855816,2,0.06158362389667582,0.06011326775983476,0.0713972175136448,0.030530989170074463,34.540131389894874,2
control,1,best,test_heldout_task,496,120,8,0.04482852332144475,0.054863703725491264,0.03983904541544626,0.025610558688640594,31.555117769757366,0,0.04876050300562523,0.06313256602935549,0.038209834334010116,0.02693762630224228,36.208357578726336,0
control,1,best,test_heldout_task,497,0,8,0.04677253576201502,0.04351724815626829,0.05252495178681443,0.07274244725704193,20.69308703684934,1,0.04814383726553668,0.044294209211992355,0.0546708873447402,0.07282523065805435,21.51488429536096,1
control,1,best,test_heldout_task,497,40,8,0.0523898406950785,0.011649060630528252,0.07761329669485523,0.041690073907375336,6.015391043309507,0,0.05516521640510984,0.012805600067566583,0.08181685025036284,0.0418250635266304,6.528666039453443,0
control,1,best,test_heldout_task,497,80,8,0.06295372627532751,0.08334440866229005,0.0469277219650335,0.029511645436286926,50.51229442151443,1,0.07898545078657786,0.10877403418726697,0.051010494904566446,0.03457276523113251,65.43594879922003,2
control,1,best,test_heldout_task,497,120,8,0.08058239975813601,0.055994956153927467,0.10922621228610571,0.024433355778455734,31.665479726817136,1,0.09434195537263175,0.08203679575619097,0.11816561169285368,0.02346814051270485,45.20068119393999,1
control,1,best,test_heldout_task,516,0,8,0.04789465931267512,0.039504905640841984,0.060766865732889926,0.03374646604061127,22.064232303316167,2,0.047384256583766556,0.03730817809522274,0.06118749291435347,0.03453382849693298,21.163979797796145,2
control,1,best,test_heldout_task,516,43,8,0.04816820138840234,0.03041308669070716,0.06474156735955726,0.040110357105731964,16.33837321966981,0,0.046128289706646154,0.02845006931394972,0.06205336296355102,0.0406440794467926,15.289481444549097,0
control,1,best,test_heldout_task,516,86,8,0.04904312745195865,0.06021266000531565,0.0414368264738823,0.06667301058769226,32.719792181182044,2,0.04867216345334088,0.06377275537477638,0.03459741082560493,0.06666478514671326,35.785666364226344,2
control,1,best,test_heldout_task,516,129,8,0.05096883390082505,0.041484110422745295,0.06498763399762252,0.03364553302526474,22.593855699041463,2,0.05372326010093997,0.04681096847421096,0.066676246943484,0.024890471249818802,25.651795243107035,1
control,1,best,test_heldout_task,519,0,8,0.04940983189539659,0.04683641375619952,0.05780242464666619,0.04435624182224274,26.733451740740257,1,0.05085794570914325,0.048539793983181846,0.05929093377410229,0.04453144967556,27.70900175840921,1
control,1,best,test_heldout_task,519,60,8,0.05357057374560664,0.05259077032076249,0.05307905750710702,0.08162563294172287,30.00861300600412,0,0.05479248779726416,0.056190283722851765,0.052402308323948966,0.081543929874897,32.25651331599151,0
control,1,best,test_heldout_task,519,119,8,0.05083319404386343,0.02632478261687921,0.066047664779018,0.09775377810001373,14.506726531272356,1,0.05002114231730127,0.025615907809598396,0.06476651079785273,0.09755760431289673,14.056068175580293,1
control,1,best,test_heldout_task,519,179,8,0.056612852109611436,0.078715983106397,0.03295270555423684,0.04342290759086609,41.7676786949743,1,0.05271440408467338,0.06902605362596154,0.039159521424648874,0.04278261959552765,40.19376013484645,1
control,1,best,test_heldout_task,525,0,8,0.05354903391213775,0.03546258315137746,0.07132452016834091,0.05274134874343872,18.86532506199114,2,0.05472231094722046,0.036253795055043274,0.07296576683527294,0.05257435888051987,19.124903251775343,2
control,1,best,test_heldout_task,525,46,8,0.03842349605981717,0.034121827364267346,0.04417383068280586,0.0561014860868454,17.870992765678015,1,0.03829162347777679,0.032971766695842064,0.04500256133609449,0.05491270124912262,17.414364731956532,1
control,1,best,test_heldout_task,525,92,8,0.07267276579159133,0.08142338944996384,0.07231194945650778,0.04834505170583725,48.02176905736017,1,0.0814177096021885,0.09556054799108563,0.07658996242313079,0.04911690950393677,56.59495099495823,1
control,1,best,test_heldout_task,525,138,8,0.044693833784774935,0.05145340935488457,0.04457431414451331,0.016214624047279358,28.06650120581623,0,0.04498731569738737,0.047808301155547676,0.04910444802253306,0.016579248011112213,25.29517156552161,0
control,1,best,test_heldout_task,541,0,8,0.04583766515357363,0.031042031810321023,0.06228779222068353,0.02932080626487732,16.420578394832148,0,0.04502665245665512,0.03191892472127669,0.060478230678097794,0.028754383325576782,17.34273862155169,0
control,1,best,test_heldout_task,541,47,8,0.05532556101847273,0.0342573802909597,0.07346012464377621,0.056012824177742004,20.545610065196588,0,0.05827025458280956,0.03880806418814299,0.07500783291263323,0.06401228904724121,23.961371353364722,1
control,1,best,test_heldout_task,541,95,8,0.06663585415939088,0.06971471091912129,0.07271047150199107,0.037672825157642365,40.22466385085979,2,0.06584414708092917,0.06585610899080525,0.07455407119070742,0.03785053640604019,37.47120879859912,2
control,1,best,test_heldout_task,541,142,8,0.06487284524139601,0.050186565948035555,0.08497761554351589,0.021578460931777954,27.178448845906225,1,0.06686903190495072,0.04510140089302431,0.0912408620385214,0.020337991416454315,24.28145482545392,1
control,1,best,test_heldout_task,547,0,8,0.06094559591827784,0.058310207345302796,0.07054431236239089,0.05383564531803131,35.009500253222235,1,0.061679496305890945,0.059986396018663575,0.07062738371356958,0.05354951322078705,36.05946036001065,1
control,1,best,test_heldout_task,547,43,8,0.03586903844703372,0.025310584710195684,0.0393417873849513,0.08003929257392883,13.485899724283362,2,0.03565430470526991,0.023929460066364136,0.039658626171179386,0.08013814687728882,13.114224919187622,2
control,1,best,test_heldout_task,547,85,8,0.09404630792769572,0.08957443724425072,0.11125134003587077,0.047773800790309906,51.91953991590894,1,0.09672425737060064,0.09829459844509675,0.10919239276752198,0.0486091673374176,56.55417135763633,1
control,1,best,test_heldout_task,547,128,8,0.06378439437890732,0.06419935844527212,0.07268715102902065,0.02762855589389801,33.48744995220983,1,0.06671076563819073,0.06875397224134927,0.07461345280799198,0.02810932695865631,36.21293126595781,1
control,1,best,test_heldout_task,552,0,8,0.0623800867437542,0.05623016625852652,0.07591203891074916,0.034627243876457214,30.91241389046285,2,0.06543053602886206,0.05621969597388595,0.0816712387521085,0.03471754491329193,30.578826690171116,2
control,1,best,test_heldout_task,552,44,8,0.05431311985813557,0.03191485702404098,0.07258988877417773,0.05987543612718582,17.33246206894595,0,0.05545418272622583,0.029736864930259847,0.07563424288232935,0.05907299369573593,16.082994289146487,0
control,1,best,test_heldout_task,552,88,8,0.061579637815833324,0.05479608119156911,0.0761756342532925,0.01879444345831871,25.850808760424744,2,0.06086645802589038,0.053003312597770705,0.07610804311071316,0.018524400889873505,25.874540254562007,2
control,1,best,test_heldout_task,552,132,8,0.04896984492884627,0.05680753517423827,0.04797098519339882,0.02043949067592621,31.58701202695718,1,0.05149814029177641,0.060495101213825335,0.0495495868778357,0.02117026224732399,33.008693451327396,1
control,1,best,test_heldout_task,561,0,8,0.05694255582971637,0.06780743245262405,0.05201975841665609,0.052689775824546814,39.38296073422126,2,0.05817966194681063,0.06800914121277421,0.054937472296866824,0.05222678184509277,39.943542680119975,2
control,1,best,test_heldout_task,561,48,8,0.07196472408255485,0.026146599742385427,0.105996673112619,0.0314551442861557,15.71100977737417,2,0.0688514026398248,0.027754160875200606,0.1006878743227941,0.03006380796432495,16.882397977109548,2
control,1,best,test_heldout_task,561,95,8,0.06491197774960207,0.06905988886951418,0.07042043665935879,0.02655458077788353,36.94859489758901,1,0.06871137725600958,0.07409742384826248,0.07350015102696884,0.028321504592895508,40.07308185741329,1
control,1,best,test_heldout_task,561,143,8,0.048858274339786616,0.051392179773801686,0.05332433225496432,0.039362624287605286,29.12067649975504,2,0.06628332748396186,0.07998234082300879,0.0613906439540857,0.039458438754081726,46.72360982271066,2
control,1,best,test_heldout_task,566,0,8,0.04793241651454973,0.045795043893477515,0.05448895152913157,0.058427199721336365,27.760789198755162,1,0.04684933037003026,0.05031662895637281,0.049201537541452775,0.03308248892426491,31.40077676345335,0
control,1,best,test_heldout_task,566,40,8,0.04497255770263897,0.02368213973927325,0.06054926469272386,0.050230443477630615,14.190908618481922,2,0.04513219925254918,0.02181020360843097,0.06135816534125724,0.05061185359954834,12.886256053338734,2
control,1,best,test_heldout_task,566,79,8,0.09186252929968616,0.10120987244232073,0.09657809849544444,0.042791977524757385,51.41379316908931,1,0.09856652316461943,0.11317733304812176,0.09867630773454568,0.043016061186790466,60.509185863477384,1
control,1,best,test_heldout_task,566,119,8,0.03576720854024415,0.03391677117151239,0.041462355921788895,0.034222088754177094,19.80446718333832,1,0.035496144448352196,0.03117777578375097,0.043082576486500046,0.03391259163618088,18.52976507985678,1
control,1,best,test_heldout_task,577,0,8,0.04521796980465029,0.05163196984346869,0.04313076034730972,0.05770750343799591,30.69194072153856,1,0.048043620592585434,0.05550828183466025,0.04538531083715475,0.0573502779006958,33.559303061813736,1
control,1,best,test_heldout_task,577,43,8,0.03262047710590994,0.017782476647139035,0.042615646224125295,0.055140480399131775,10.269645279593673,1,0.036448118093518514,0.01833064320259556,0.04907319663559011,0.05514441430568695,10.816848628003484,1
control,1,best,test_heldout_task,577,87,8,0.03998995063019163,0.03237225113310449,0.05023527452010819,0.04095195233821869,17.618651303140247,1,0.04130879591101116,0.029701466868352906,0.05419796923751561,0.04135415703058243,16.38918236647104,1
control,1,best,test_heldout_task,577,130,8,0.054824979480173,0.043385263844371504,0.06952310705341408,0.0491957813501358,23.32982892598553,0,0.05537631466174668,0.040434559157100675,0.07236670855977859,0.04850660264492035,22.211779457808934,0
control,1,best,test_heldout_task,585,0,8,0.044128019831264645,0.04883007211952067,0.0446640437280279,0.03185534104704857,24.861909076686576,0,0.043654448427833975,0.04616423358278154,0.046351840831610966,0.03219635784626007,24.925429460315584,0
control,1,best,test_heldout_task,585,41,8,0.03922883154432324,0.029428630929032223,0.04533183333474954,0.06487932056188583,17.69585935599964,2,0.03954644987462383,0.03000654240676694,0.04565413665806533,0.06445106118917465,18.05641750503689,2
control,1,best,test_heldout_task,585,81,8,0.046593436737257674,0.041537702794519446,0.05686533258019726,0.039046719670295715,23.447375188152787,2,0.05082116101854479,0.05293377535662744,0.055859754548734764,0.038566142320632935,30.883483350498658,2
control,1,best,test_heldout_task,585,122,8,0.04387667561040622,0.04492795885560951,0.044403890089672,0.10541269183158875,24.215249523831663,2,0.048741975998506666,0.049366958592198674,0.0553067697163421,0.01880604587495327,26.62140807798565,0
control,1,best,test_heldout_task,599,0,8,0.05661430481918774,0.03646202502341561,0.07741067070495089,0.04674823582172394,20.444868158397426,0,0.05363610513986074,0.03328331012834373,0.07442386360605577,0.020672619342803955,17.56637321845258,2
control,1,best,test_heldout_task,599,43,8,0.046293162649399554,0.02221126448100982,0.06250244232026161,0.05150851607322693,11.93358240611054,0,0.045231118818983264,0.021482826015483177,0.0610375490273409,0.050736092031002045,11.97714950286571,0
control,1,best,test_heldout_task,599,87,8,0.13874843018211866,0.18693481875262424,0.09905340950952665,0.048633232712745667,99.71644956490735,2,0.1210218894622298,0.16339750243394213,0.08548828474474104,0.04788185656070709,87.06354638124282,2
control,1,best,test_heldout_task,599,130,8,0.04387066208919759,0.05933049490368172,0.02784131148765866,0.042519837617874146,34.90840605206973,1,0.035341920740907376,0.04500114208208845,0.02649820734352371,0.03971292823553085,25.94226421159726,1
control,1,best,test_heldout_task,611,0,8,0.06452817195435041,0.03992917459021058,0.08961136358453413,0.029237091541290283,22.76493999902036,1,0.06380692911792364,0.03314733264547607,0.09115698914586812,0.03005106747150421,18.549002595753315,1
control,1,best,test_heldout_task,611,39,8,0.04128019760122657,0.024609520534783727,0.054369492472044624,0.05490155145525932,12.714199967421145,2,0.04173275428943722,0.026721658590166442,0.054239644322427005,0.05454205721616745,14.064742647610167,2
control,1,best,test_heldout_task,611,79,8,0.04161951613067418,0.055010169461653324,0.030520124291412255,0.02325822412967682,34.79457786672927,0,0.044354257633424085,0.059457778381519444,0.03119076074473226,0.02358284592628479,37.21800468687513,0
control,1,best,test_heldout_task,611,118,8,0.07195925291450399,0.06840864151143243,0.0850863576574873,0.03310159966349602,35.66910320017287,0,0.07743098129074669,0.07905055164907134,0.08623367647129994,0.054042160511016846,41.891733404179476,2
control,1,best,test_heldout_task,631,0,8,0.07378134798358821,0.06692799502010548,0.08778277764778593,0.07260438799858093,35.71167489121241,2,0.07205407928531722,0.06341712661717001,0.08699732542891168,0.07246711850166321,34.18738351277972,2
control,1,best,test_heldout_task,631,45,8,0.05861669396122028,0.03793760234760913,0.07941733441818788,0.045540034770965576,22.174194555045926,2,0.06354136787408576,0.03956928444522175,0.08704368936796412,0.04576016962528229,23.446070958203833,2
control,1,best,test_heldout_task,631,89,8,0.04153516038174315,0.04040582549079425,0.0475076940175887,0.04405657947063446,21.653948452124975,0,0.04114262897712243,0.0371418372674471,0.04927056642849123,0.04502660036087036,20.28457365725783,0
control,1,best,test_heldout_task,631,134,8,0.05295342893892848,0.06339894912851134,0.04645859798599042,0.06220194697380066,34.74519834629065,0,0.05483429905629696,0.06522611724148812,0.049942503976088924,0.041312213987112045,34.671107322712174,1
control,1,best,test_heldout_task,633,0,8,0.1407287862954762,0.17529484896072492,0.12377205259642628,0.03479135036468506,82.47491424626229,1,0.13160449128431204,0.1631555489683195,0.1167625938172143,0.034069597721099854,76.9645414114799,1
control,1,best,test_heldout_task,633,48,8,0.04823630894215887,0.025967146724835723,0.06539025093165282,0.054103635251522064,14.397906725971282,2,0.05074729180240672,0.025937312454571107,0.06947773363112615,0.055185623466968536,14.478670054199231,2
control,1,best,test_heldout_task,633,97,8,0.07978230102278269,0.07094800387356506,0.09629305091662078,0.09039279818534851,42.127056159329,0,0.08679136009628458,0.0723943236583826,0.10845995545474031,0.09114004671573639,42.427121324551436,0
control,1,best,test_heldout_task,633,145,8,0.05266761179042851,0.06295022648169117,0.04898665944993433,0.031215175986289978,28.651441414508504,1,0.054474642517504605,0.05201104547494561,0.06395541337337765,0.030720412731170654,24.51103451319727,2
control,1,best,test_heldout_task,659,0,8,0.05845240158564095,0.06654728082000362,0.058687263076947764,0.031079918146133423,31.5955038015442,1,0.05782920033258319,0.06814997109700427,0.05531616049440041,0.030622020363807678,32.68103004937506,1
control,1,best,test_heldout_task,659,43,8,0.04373515490748627,0.027668164567548663,0.05832426532290522,0.04449925571680069,16.981803865298602,0,0.04521142668861967,0.029240355055832667,0.060145468965929504,0.04479140788316727,17.813476776777666,0
control,1,best,test_heldout_task,659,85,8,0.035947214123460226,0.04150405170114541,0.03471856132022623,0.03261570632457733,22.083016671548393,1,0.03804132654531635,0.0408896452095442,0.040234792000600796,0.03190086781978607,20.363138553499425,1
control,1,best,test_heldout_task,659,128,8,0.055820378022665096,0.06925516017525678,0.04825402009479056,0.036600157618522644,34.92979910519214,1,0.04852584280791779,0.048520711640659776,0.05568875937599499,0.018715478479862213,25.30106527076889,2
control,1,best,test_heldout_task,664,0,8,0.0672031486877049,0.03934144590155342,0.09327218835374348,0.06572625041007996,22.496948705211153,1,0.0673312645372981,0.03867449245467342,0.09374342113916792,0.06607432663440704,22.23433099351607,1
control,1,best,test_heldout_task,664,44,8,0.04768706507095728,0.020004149803505743,0.06575128056165383,0.07370980083942413,10.740568597707348,2,0.050847475488184406,0.02209089352562763,0.07048843174192286,0.07326479256153107,11.805650488759632,2
control,1,best,test_heldout_task,664,87,8,0.06190251314691741,0.07041073351187484,0.06188167422416164,0.04698197543621063,40.21884332695474,0,0.06281924525794857,0.08141813539625123,0.04945441074404024,0.03223814815282822,47.60450236730796,1
control,1,best,test_heldout_task,664,131,8,0.04942002561796294,0.06353396340967549,0.0394208693542985,0.030836015939712524,33.72817670618939,0,0.04732020464170818,0.05940258891208898,0.03980204563101451,0.03147232532501221,30.43356399771025,0
control,1,best,test_heldout_task,672,0,8,0.05069228130106362,0.03174327112276351,0.0683260643620133,0.05176617205142975,15.439990716124866,0,0.050751264207792746,0.03194371893302188,0.06826526310643177,0.05219636857509613,14.926116337964125,0
control,1,best,test_heldout_task,672,63,8,0.05216958169888871,0.041165081941101404,0.06689718003987055,0.03501527011394501,21.229506572134145,2,0.052808293906146386,0.04435607244784848,0.06599841729010938,0.03494131565093994,22.892403693368394,2
control,1,best,test_heldout_task,672,125,8,0.06283355015511391,0.02567517730944063,0.09137855907676179,0.03721769154071808,14.568062225612453,0,0.06168528475714006,0.024414323693778474,0.0899084117062371,0.03710708022117615,13.427775310257436,0
control,1,best,test_heldout_task,672,188,8,0.04831595397135829,0.058912955650981993,0.04383796708576488,0.025865837931632996,36.544821854847406,0,0.051235616968661725,0.06454470632258758,0.04366039797249516,0.025497987866401672,39.29668385134158,0
control,1,best,test_heldout_task,678,0,8,0.04256704310129754,0.029525882902748334,0.05619179916356828,0.04528981074690819,14.990784955271621,2,0.043041411106168104,0.03248803570573158,0.055400679614051325,0.04518464207649231,16.28751911823053,2
control,1,best,test_heldout_task,678,36,8,0.046346981274820294,0.05238840571647708,0.027477955614819458,0.08268319070339203,32.61482619131583,0,0.04623186268584446,0.05108279165696949,0.0290186028012308,0.08317509293556213,31.653127936919294,0
control,1,best,test_heldout_task,678,72,8,0.04613131111646084,0.04663276166432762,0.05210890639806242,0.021229449659585953,26.70075728759094,2,0.0457471626323899,0.04736526229753208,0.0506117298957867,0.021708883345127106,26.98133580953414,2
control,1,best,test_heldout_task,678,108,8,0.11626389472310242,0.1314970892704086,0.1192060435190969,0.023222029209136963,65.74155704625798,2,0.12656731698198073,0.14926139520576084,0.12272970845709338,0.022655904293060303,74.0026958751154,2
control,1,best,test_heldout_task,687,0,8,0.04107255233060994,0.02925793097219982,0.0533896045537312,0.03802322596311569,14.844554458308503,2,0.04149593644256055,0.030013533805358265,0.05382553121263075,0.03711747005581856,15.510574471995916,2
control,1,best,test_heldout_task,687,40,8,0.044437837874500535,0.01665606133610254,0.059625297970782476,0.05880807340145111,9.271266379235646,1,0.047252057839662576,0.01769336907130466,0.06403380766822242,0.05934947729110718,9.796940965367844,1
control,1,best,test_heldout_task,687,80,8,0.05402242608101708,0.0740078920944827,0.03468409964681811,0.043859317898750305,43.987600362316854,1,0.05652815048447172,0.07760997655881098,0.03602709636499667,0.04451088607311249,46.50907070326551,1
control,1,best,test_heldout_task,687,120,8,0.2071811536830055,0.28463670684933723,0.13781043433539011,0.03156321495771408,155.98736157784867,1,0.22413226264323727,0.3135565542435867,0.13697249345641116,0.031049305573105812,170.2662313255164,1
control,1,best,test_heldout_task,693,0,8,0.047818784340755316,0.037279493429277485,0.061580004301732084,0.036985717713832855,18.696910868998287,0,0.04755807535758711,0.037699667684051356,0.060833812313409785,0.03715844452381134,18.96256063699381,0
control,1,best,test_heldout_task,693,59,8,0.04649483466710187,0.03772709885811829,0.05787189238265913,0.03815798833966255,20.721748360692295,1,0.04641478999397698,0.03337508651234929,0.058942313683847926,0.05738025903701782,17.520123808611384,2
control,1,best,test_heldout_task,693,118,8,0.04118439683969905,0.03746631205075644,0.050021202049153356,0.022222936153411865,22.97262947039551,1,0.04040222663073684,0.03483349474442177,0.05043361283112282,0.022953061386942863,21.255104165897258,1
control,1,best,test_heldout_task,693,177,8,0.05126287374924883,0.06045289424657608,0.04957208697229297,0.01510535180568695,35.745290404815016,1,0.048513037092657064,0.05597009897403613,0.04836929820115117,0.015143901109695435,32.86383235249277,1
control,1,best,test_heldout_task,703,0,8,0.044695662126655517,0.02764681333666255,0.05944732022048217,0.05100393295288086,14.499142961411795,2,0.04126642738948041,0.027518362243235756,0.053494474540475206,0.05083261430263519,14.531205018357543,2
control,1,best,test_heldout_task,703,44,8,0.05025715223705696,0.04261917514410516,0.058362928278407486,0.07273206114768982,23.18121953957328,1,0.04963602180146131,0.04329647104942764,0.056534051106335054,0.07251438498497009,24.045186628038564,1
control,1,best,test_heldout_task,703,87,8,0.07076964331509579,0.06862671410670727,0.08308482228568276,0.03339201956987381,34.84975835557221,0,0.06889509310712015,0.07057862201306157,0.07759258920355144,0.033541545271873474,36.20199992480355,0
control,1,best,test_heldout_task,703,131,8,0.05956875652087995,0.03704893228354071,0.0827959319775988,0.021913185715675354,21.81126134546161,0,0.06252949510565901,0.0369064237842618,0.0878090442173813,0.020639896392822266,21.137206135784933,0
control,1,best,test_heldout_task,722,0,8,0.04036375210961711,0.03209606297927056,0.051385467585587465,0.037902846932411194,16.89821396506521,1,0.041889953918080716,0.030754338365528298,0.054963275216248296,0.03758701682090759,15.898751024291862,1
control,1,best,test_heldout_task,722,40,8,0.03906580068044744,0.03359080309545951,0.04037979493499397,0.07489542663097382,19.983957108871323,2,0.04034200610702983,0.037103640160649556,0.0396932134592236,0.07597662508487701,22.66950596421839,2
control,1,best,test_heldout_task,722,80,8,0.04827407814003577,0.03268738038881402,0.06542920071372002,0.02561803162097931,17.53028944181371,1,0.048008989981386654,0.034613153027539444,0.06399153657756614,0.025756001472473145,18.93155203542931,1
control,1,best,test_heldout_task,722,120,8,0.05204367347092099,0.04799353693598282,0.06290922663040137,0.027666859328746796,27.78799401041115,0,0.052161459650612266,0.047058678960467525,0.06386614744930588,0.02678784728050232,27.172999843681644,0
control,1,best,test_heldout_task,725,0,8,0.05619656507629508,0.05747134288433773,0.06227008157087782,0.03335583955049515,30.643681228947425,2,0.056940403095674316,0.058747003131761434,0.06266737282739714,0.03315415233373642,31.336443790357393,2
control,1,best,test_heldout_task,725,40,8,0.04855495857661891,0.03979987219334831,0.06099761688966854,0.035370007157325745,21.44327886931632,0,0.046851793915622726,0.042552974720146006,0.05583286734103871,0.03538278490304947,23.298559878102033,0
control,1,best,test_heldout_task,725,81,8,0.04480059183634205,0.0481674350914992,0.04822847144129935,0.020049557089805603,25.569177242885694,2,0.04720327012297186,0.05020287096520453,0.05133755012196643,0.021263927221298218,27.073528014230007,2
control,1,best,test_heldout_task,725,121,8,0.0371586101322143,0.03211759061895476,0.04445225387075232,0.057082951068878174,17.27759997555585,0,0.05177598439001139,0.05402865854318065,0.05591081787665407,0.05660349130630493,30.08002773663108,0
control,1,best,test_heldout_task,734,0,8,0.046592061537085484,0.04359085206322744,0.05558926591665076,0.027621716260910034,24.038263404035643,2,0.04645630296981092,0.0443671394781195,0.05470420538000423,0.028059998527169228,24.107658265839767,2
control,1,best,test_heldout_task,734,49,8,0.045268991352998666,0.016695480429281543,0.06559546728858058,0.03790752589702606,8.747449864557684,1,0.044563778423551484,0.015054352148688046,0.0648732476505728,0.03816625475883484,7.898650648150087,1
control,1,best,test_heldout_task,734,99,8,0.04733591584504024,0.04429770367741721,0.05661619733428353,0.02383701503276825,25.04775011628111,0,0.04872025779116952,0.04772368447930223,0.056581069824920706,0.024360790848731995,25.886910979984606,0
control,1,best,test_heldout_task,734,148,8,0.056829202029518654,0.054070659844528864,0.06712151790683589,0.0347009152173996,28.54945276856715,2,0.05579772447954281,0.04701564346480636,0.07036462506898433,0.03990828990936279,26.356204555900995,0
control,1,best,test_heldout_task,754,0,8,0.05021545325621547,0.0446374137189791,0.05989397450817076,0.05373813211917877,24.947113971196835,1,0.05128097809822357,0.044070442796430985,0.06237189208456792,0.05398944020271301,24.446361858812534,1
control,1,best,test_heldout_task,754,39,8,0.04725603751429709,0.03397320859642591,0.06127652337840339,0.04060675948858261,20.32988651848371,1,0.048754543475899165,0.04095190958375921,0.05979474583977327,0.04025788605213165,24.917408095626556,1
control,1,best,test_heldout_task,754,78,8,0.0629151566797496,0.04887803664079696,0.08198099182915028,0.03666795790195465,29.361192736615912,2,0.06721306211214982,0.043996419076361155,0.09206859669481557,0.03705504536628723,26.711784343403817,2
control,1,best,test_heldout_task,754,117,8,0.07496423146827366,0.08414532821732347,0.076570390945644,0.03765534237027168,42.41197007424212,2,0.07096978617585475,0.07604849779969415,0.07613006715425572,0.03810420632362366,38.73159967622761,2
control,1,best,test_heldout_task,765,0,8,0.052915994699876547,0.034534721273112225,0.07200653802827106,0.04519204795360565,20.457697777587462,1,0.05411661425311708,0.034334119022759624,0.0741628405081867,0.0451752245426178,20.29981942744077,1
control,1,best,test_heldout_task,765,40,8,0.07432811586220761,0.03286169842217589,0.1077148837801671,0.046242013573646545,19.013161956021072,0,0.07901682209432866,0.03455633106218917,0.11474769406175046,0.04672333598136902,19.851462793857692,0
control,1,best,test_heldout_task,765,80,8,0.07281108870082106,0.06914010092223938,0.08663024286193059,0.023136846721172333,36.22681351878301,2,0.0771116249132089,0.07773165278551326,0.08800026816053473,0.023380432277917862,41.42306746776425,2
control,1,best,test_heldout_task,765,120,8,0.08794589551119947,0.11759023688231957,0.0640235540210508,0.02561933547258377,65.10229810275182,0,0.09362039503123253,0.1255486915725377,0.06755010897823283,0.02683519572019577,69.51225006380074,0
control,1,best,test_heldout_task,772,0,8,0.049095246859145146,0.03203840316224009,0.06710266602387335,0.044446900486946106,16.1522744885393,1,0.051592250215649976,0.03808891852992249,0.06828743466967456,0.044721782207489014,19.00445970826517,1
