arm,seed,tag,split,episode,start,flow_seed,flow_loss_P,flow_loss_G,flow_delta_P_minus_G
future_exposed,0,final,test_heldout_task,104,121,382956763,0.06358341127634048,0.06344461441040039,0.000138796865940094
future_exposed,0,final,test_heldout_task,104,181,1275304173,0.017919953912496567,0.017417162656784058,0.0005027912557125092
future_exposed,0,final,test_heldout_task,109,0,838518359,0.029700113460421562,0.03041989542543888,-0.0007197819650173187
future_exposed,0,final,test_heldout_task,109,53,314308795,0.027715418487787247,0.027454717084765434,0.00026070140302181244
future_exposed,0,final,test_heldout_task,109,106,1480291653,0.010097550228238106,0.009679888375103474,0.0004176618531346321
future_exposed,0,final,test_heldout_task,109,159,787391335,0.12506374716758728,0.12467176467180252,0.0003919824957847595
future_exposed,0,final,test_heldout_task,111,0,2054986935,0.02471192367374897,0.024212095886468887,0.0004998277872800827
future_exposed,0,final,test_heldout_task,111,65,218417058,0.08458782732486725,0.08102880418300629,0.003559023141860962
future_exposed,0,final,test_heldout_task,111,129,39685218,0.06073716655373573,0.06036308780312538,0.00037407875061035156
future_exposed,0,final,test_heldout_task,111,194,1226506648,0.01597580499947071,0.014944477006793022,0.0010313279926776886
future_exposed,0,final,test_heldout_task,127,0,1744703283,0.014630730263888836,0.015217453241348267,-0.0005867229774594307
future_exposed,0,final,test_heldout_task,127,61,1587692413,0.03787961229681969,0.03938385099172592,-0.0015042386949062347
future_exposed,0,final,test_heldout_task,127,121,384230570,0.048481326550245285,0.04678796976804733,0.0016933567821979523
future_exposed,0,final,test_heldout_task,127,182,458536992,0.03324521705508232,0.03281528130173683,0.0004299357533454895
future_exposed,0,final,test_heldout_task,133,0,1581636013,0.021957028657197952,0.021451260894536972,0.0005057677626609802
future_exposed,0,final,test_heldout_task,133,58,646525889,0.006677031517028809,0.006809494458138943,-0.00013246294111013412
future_exposed,0,final,test_heldout_task,133,115,46853168,0.046748317778110504,0.046423427760601044,0.00032489001750946045
future_exposed,0,final,test_heldout_task,133,173,866966615,0.0820903331041336,0.08217686414718628,-8.653104305267334e-05
future_exposed,0,final,test_heldout_task,136,0,21563543,0.023525377735495567,0.025921838358044624,-0.002396460622549057
future_exposed,0,final,test_heldout_task,136,55,1615904549,0.010735462419688702,0.010318838991224766,0.00041662342846393585
future_exposed,0,final,test_heldout_task,136,109,125010130,0.06618063896894455,0.06677626073360443,-0.0005956217646598816
future_exposed,0,final,test_heldout_task,136,164,1795911608,0.010379795916378498,0.009836501441895962,0.0005432944744825363
future_exposed,0,final,test_heldout_task,141,0,970863491,0.030189672484993935,0.030619949102401733,-0.00043027661740779877
future_exposed,0,final,test_heldout_task,141,55,689471980,0.023100171238183975,0.02461807243525982,-0.0015179011970758438
future_exposed,0,final,test_heldout_task,141,110,913921648,0.028597192838788033,0.029461542144417763,-0.0008643493056297302
future_exposed,0,final,test_heldout_task,141,165,167261250,0.08781339228153229,0.08656350523233414,0.0012498870491981506
future_exposed,0,final,test_heldout_task,147,0,1464313236,0.044735390692949295,0.0460301898419857,-0.0012947991490364075
future_exposed,0,final,test_heldout_task,147,64,1694985867,0.015304616652429104,0.015568509697914124,-0.0002638930454850197
future_exposed,0,final,test_heldout_task,147,127,603769958,0.008285065181553364,0.008272407576441765,1.2657605111598969e-05
future_exposed,0,final,test_heldout_task,147,191,2099116774,0.009900006465613842,0.009657646529376507,0.0002423599362373352
future_exposed,0,final,test_heldout_task,154,0,2097607800,0.028219062834978104,0.026288893073797226,0.0019301697611808777
future_exposed,0,final,test_heldout_task,154,79,1562729703,0.009980916976928711,0.00966210849583149,0.0003188084810972214
future_exposed,0,final,test_heldout_task,154,157,1910435212,0.015314931981265545,0.01566031388938427,-0.0003453819081187248
future_exposed,0,final,test_heldout_task,154,236,372306084,0.029729614034295082,0.03074599616229534,-0.0010163821280002594
future_exposed,0,final,test_heldout_task,158,0,976861013,0.035266295075416565,0.03505243733525276,0.0002138577401638031
future_exposed,0,final,test_heldout_task,158,68,484357313,0.02203509584069252,0.023762797936797142,-0.0017277020961046219
future_exposed,0,final,test_heldout_task,158,135,716121983,0.08285824209451675,0.08364421874284744,-0.0007859766483306885
future_exposed,0,final,test_heldout_task,158,203,1611494886,0.018567940220236778,0.019372377544641495,-0.0008044373244047165
future_exposed,0,final,test_heldout_task,159,0,1160837349,0.05541747063398361,0.05733958259224892,-0.0019221119582653046
future_exposed,0,final,test_heldout_task,159,52,1629015664,0.007744910661131144,0.007868533954024315,-0.0001236232928931713
future_exposed,0,final,test_heldout_task,159,105,297380181,0.01946830190718174,0.019421318545937538,4.698336124420166e-05
future_exposed,0,final,test_heldout_task,159,157,2059073391,0.009893392212688923,0.00957651436328888,0.0003168778494000435
future_exposed,0,final,test_heldout_task,180,0,967985797,0.029493482783436775,0.030942609533667564,-0.0014491267502307892
future_exposed,0,final,test_heldout_task,180,64,188045479,0.049297772347927094,0.04936707392334938,-6.930157542228699e-05
future_exposed,0,final,test_heldout_task,180,127,2050272335,0.07285682111978531,0.07279811054468155,5.8710575103759766e-05
future_exposed,0,final,test_heldout_task,180,191,249737265,0.015119299292564392,0.014704619534313679,0.00041467975825071335
future_exposed,0,final,test_heldout_task,191,0,1980688698,0.016089612618088722,0.015777645632624626,0.00031196698546409607
future_exposed,0,final,test_heldout_task,191,52,35016936,0.037686217576265335,0.03726591542363167,0.000420302152633667
future_exposed,0,final,test_heldout_task,191,105,2086942758,0.018511788919568062,0.01914028264582157,-0.0006284937262535095
future_exposed,0,final,test_heldout_task,191,157,1534972348,0.009557785466313362,0.009778833948075771,-0.0002210484817624092
future_exposed,0,final,test_heldout_task,209,0,961262133,0.007873401045799255,0.007856545969843864,1.685507595539093e-05
future_exposed,0,final,test_heldout_task,209,54,9839320,0.013791386969387531,0.01448887586593628,-0.000697488896548748
future_exposed,0,final,test_heldout_task,209,107,1183988877,0.015220629051327705,0.015792472288012505,-0.0005718432366847992
future_exposed,0,final,test_heldout_task,209,161,809640342,0.006531946361064911,0.006409923080354929,0.00012202328070998192
future_exposed,0,final,test_heldout_task,213,0,578963852,0.05901224538683891,0.05988636985421181,-0.0008741244673728943
future_exposed,0,final,test_heldout_task,213,59,1219296967,0.004447028506547213,0.004431906621903181,1.5121884644031525e-05
future_exposed,0,final,test_heldout_task,213,117,1820625635,0.008576100692152977,0.008305186405777931,0.0002709142863750458
future_exposed,0,final,test_heldout_task,213,176,950657708,0.01784082129597664,0.01853209361433983,-0.0006912723183631897
future_exposed,0,final,test_heldout_task,227,0,1836896057,0.023388518020510674,0.022755425423383713,0.0006330925971269608
future_exposed,0,final,test_heldout_task,227,53,1358282082,0.061667341738939285,0.06265528500080109,-0.0009879432618618011
future_exposed,0,final,test_heldout_task,227,106,611557054,0.015132433734834194,0.014987051486968994,0.00014538224786520004
future_exposed,0,final,test_heldout_task,227,159,351999070,0.00941361952573061,0.009483223780989647,-6.960425525903702e-05
future_exposed,0,final,test_heldout_task,228,0,219962597,0.08372091501951218,0.08270271867513657,0.0010181963443756104
future_exposed,0,final,test_heldout_task,228,53,349737761,0.04738786071538925,0.04859199374914169,-0.0012041330337524414
future_exposed,0,final,test_heldout_task,228,106,502808644,0.07962112873792648,0.07958970963954926,3.141909837722778e-05
future_exposed,0,final,test_heldout_task,228,159,1841424928,0.019590405747294426,0.019865546375513077,-0.0002751406282186508
future_exposed,0,final,test_heldout_task,229,0,393532685,0.035361114889383316,0.03317791968584061,0.0021831952035427094
future_exposed,0,final,test_heldout_task,229,69,1189318747,0.016989100724458694,0.016828374937176704,0.00016072578728199005
future_exposed,0,final,test_heldout_task,229,139,1432028038,0.013340326026082039,0.013433747924864292,-9.342189878225327e-05
future_exposed,0,final,test_heldout_task,229,208,1967879637,0.005424453876912594,0.005330302286893129,9.415159001946449e-05
future_exposed,0,final,test_heldout_task,258,0,1946476622,0.023770561441779137,0.023359229788184166,0.0004113316535949707
future_exposed,0,final,test_heldout_task,258,55,1270456001,0.013202534057199955,0.013835434801876545,-0.00063290074467659
future_exposed,0,final,test_heldout_task,258,109,1307890425,0.026450365781784058,0.026343200355768204,0.00010716542601585388
future_exposed,0,final,test_heldout_task,258,164,361203468,0.030461085960268974,0.03252572566270828,-0.002064639702439308
future_exposed,0,final,test_heldout_task,261,0,1998088053,0.01063913106918335,0.010126867331564426,0.0005122637376189232
future_exposed,0,final,test_heldout_task,261,63,1658406057,0.014375732280313969,0.014081858098506927,0.00029387418180704117
future_exposed,0,final,test_heldout_task,261,126,607407070,0.0071353246457874775,0.007098210509866476,3.7114135921001434e-05
future_exposed,0,final,test_heldout_task,261,189,1634264969,0.024299945682287216,0.0235981997102499,0.0007017459720373154
future_exposed,0,final,test_heldout_task,279,0,2032881423,0.02672760561108589,0.0259823240339756,0.0007452815771102905
future_exposed,0,final,test_heldout_task,279,51,389221916,0.019245564937591553,0.0198227372020483,-0.000577172264456749
future_exposed,0,final,test_heldout_task,279,103,1661114796,0.018979180604219437,0.01864856295287609,0.00033061765134334564
future_exposed,0,final,test_heldout_task,279,154,412935261,0.017126459628343582,0.016431747004389763,0.0006947126239538193
future_exposed,0,final,test_heldout_task,290,0,322975965,0.04692172631621361,0.04325420409440994,0.003667522221803665
future_exposed,0,final,test_heldout_task,290,47,239803206,0.044224414974451065,0.04325605183839798,0.0009683631360530853
future_exposed,0,final,test_heldout_task,290,95,2083506033,0.035321272909641266,0.03717201203107834,-0.0018507391214370728
future_exposed,0,final,test_heldout_task,290,142,579616309,0.009859442710876465,0.009834039025008678,2.5403685867786407e-05
future_exposed,0,final,test_heldout_task,298,0,1532276783,0.028380736708641052,0.026022164151072502,0.00235857255756855
future_exposed,0,final,test_heldout_task,298,54,353099739,0.038242775946855545,0.03714082017540932,0.001101955771446228
future_exposed,0,final,test_heldout_task,298,108,1341698189,0.014462271705269814,0.014351517893373966,0.00011075381189584732
future_exposed,0,final,test_heldout_task,298,162,1871257193,0.017090559005737305,0.01757730357348919,-0.00048674456775188446
future_exposed,0,final,test_heldout_task,299,0,1489185132,0.021776577457785606,0.018818646669387817,0.002957930788397789
future_exposed,0,final,test_heldout_task,299,60,613144228,0.028013812378048897,0.029714196920394897,-0.0017003845423460007
future_exposed,0,final,test_heldout_task,299,121,1156303264,0.015772921964526176,0.015819227322936058,-4.630535840988159e-05
future_exposed,0,final,test_heldout_task,299,181,404333920,0.057504236698150635,0.056830596178770065,0.0006736405193805695
future_exposed,0,final,test_heldout_task,311,0,2054882481,0.024594349786639214,0.02316192165017128,0.0014324281364679337
future_exposed,0,final,test_heldout_task,311,59,1806264288,0.005035414360463619,0.004936144687235355,9.926967322826385e-05
future_exposed,0,final,test_heldout_task,311,119,796005123,0.016523126512765884,0.016467111185193062,5.601532757282257e-05
future_exposed,0,final,test_heldout_task,311,178,952046461,0.009827935136854649,0.010048304684460163,-0.00022036954760551453
future_exposed,0,final,test_heldout_task,313,0,1551166154,0.04235528036952019,0.04418862611055374,-0.001833345741033554
future_exposed,0,final,test_heldout_task,313,62,2108837192,0.01699194870889187,0.01731775887310505,-0.00032581016421318054
future_exposed,0,final,test_heldout_task,313,123,2012164499,0.017573386430740356,0.01741708256304264,0.00015630386769771576
future_exposed,0,final,test_heldout_task,313,185,1673826416,0.014202614314854145,0.013521179556846619,0.0006814347580075264
future_exposed,0,final,test_heldout_task,348,0,333703876,0.016290713101625443,0.015506275929510593,0.0007844371721148491
future_exposed,0,final,test_heldout_task,348,67,740788017,0.07209254801273346,0.06790123879909515,0.004191309213638306
future_exposed,0,final,test_heldout_task,348,133,321369372,0.006889030337333679,0.0069029671140015125,-1.3936776667833328e-05
future_exposed,0,final,test_heldout_task,348,200,2102938306,0.06648500263690948,0.0649258941411972,0.0015591084957122803
future_exposed,0,final,test_heldout_task,349,0,2133986265,0.04956575110554695,0.050026096403598785,-0.0004603452980518341
future_exposed,0,final,test_heldout_task,349,56,1492989376,0.04450889304280281,0.04421534016728401,0.00029355287551879883
future_exposed,0,final,test_heldout_task,349,112,282492848,0.013293683528900146,0.012895619496703148,0.0003980640321969986
future_exposed,0,final,test_heldout_task,349,168,1398571024,0.05563075467944145,0.05385901778936386,0.001771736890077591
future_exposed,0,final,test_heldout_task,364,0,626829085,0.037109311670064926,0.03578511252999306,0.001324199140071869
future_exposed,0,final,test_heldout_task,364,55,295685855,0.14689595997333527,0.1485099047422409,-0.0016139447689056396
future_exposed,0,final,test_heldout_task,364,111,1771140259,0.009210111573338509,0.009304119274020195,-9.40077006816864e-05
future_exposed,0,final,test_heldout_task,364,166,1675559202,0.014770266599953175,0.015044665895402431,-0.0002743992954492569
future_exposed,0,final,test_heldout_task,366,0,259782741,0.031235039234161377,0.027179094031453133,0.004055945202708244
future_exposed,0,final,test_heldout_task,366,57,977488826,0.028905194252729416,0.029317626729607582,-0.0004124324768781662
future_exposed,0,final,test_heldout_task,366,115,1099484951,0.006169031839817762,0.00598059082403779,0.00018844101577997208
future_exposed,0,final,test_heldout_task,366,172,1815759841,0.008738682605326176,0.008345049805939198,0.00039363279938697815
future_exposed,0,final,test_heldout_task,368,0,153442352,0.01715351827442646,0.018184786662459373,-0.0010312683880329132
future_exposed,0,final,test_heldout_task,368,54,1173216401,0.07363616675138474,0.06939973682165146,0.004236429929733276
future_exposed,0,final,test_heldout_task,368,107,945663658,0.01555637363344431,0.015223824419081211,0.00033254921436309814
future_exposed,0,final,test_heldout_task,368,161,1578256084,0.008023555390536785,0.007962988689541817,6.0566700994968414e-05
future_exposed,0,final,test_heldout_task,372,0,2100713654,0.013545279391109943,0.01345061231404543,9.466707706451416e-05
future_exposed,0,final,test_heldout_task,372,84,273060125,0.01112916599959135,0.011369466781616211,-0.00024030078202486038
future_exposed,0,final,test_heldout_task,372,167,1060618713,0.012270728126168251,0.01252076867967844,-0.00025004055351018906
future_exposed,0,final,test_heldout_task,372,251,99658379,0.1512148529291153,0.1508208066225052,0.0003940463066101074
future_exposed,0,final,test_heldout_task,374,0,797450438,0.011145949363708496,0.01033775508403778,0.0008081942796707153
future_exposed,0,final,test_heldout_task,374,55,984284842,0.01685461215674877,0.017183750867843628,-0.00032913871109485626
future_exposed,0,final,test_heldout_task,374,110,1655030853,0.015324081294238567,0.0157181303948164,-0.00039404910057783127
future_exposed,0,final,test_heldout_task,374,165,1875854579,0.01758568175137043,0.01753866672515869,4.7015026211738586e-05
future_exposed,0,final,test_heldout_task,399,0,164696095,0.03725182265043259,0.03693484514951706,0.00031697750091552734
future_exposed,0,final,test_heldout_task,399,43,411083821,0.0260697603225708,0.027626242488622665,-0.0015564821660518646
future_exposed,0,final,test_heldout_task,399,85,1921990944,0.10179071128368378,0.10692945867776871,-0.00513874739408493
future_exposed,0,final,test_heldout_task,399,128,1342484157,0.010900093242526054,0.010781700722873211,0.00011839251965284348
future_exposed,0,final,test_heldout_task,405,0,306969196,0.06736735254526138,0.06748785823583603,-0.000120505690574646
future_exposed,0,final,test_heldout_task,405,43,863001194,0.009450884535908699,0.009437129832804203,1.3754703104496002e-05
future_exposed,0,final,test_heldout_task,405,87,1228336336,0.05488794296979904,0.055804263800382614,-0.0009163208305835724
future_exposed,0,final,test_heldout_task,405,130,1213426158,0.020226171240210533,0.019063403829932213,0.0011627674102783203
future_exposed,0,final,test_heldout_task,410,0,2085753686,0.01758684031665325,0.017071614041924477,0.000515226274728775
future_exposed,0,final,test_heldout_task,410,41,1538485072,0.045100271701812744,0.048079539090394974,-0.0029792673885822296
future_exposed,0,final,test_heldout_task,410,82,980988503,0.022498363628983498,0.022055333480238914,0.00044303014874458313
future_exposed,0,final,test_heldout_task,410,123,1972094071,0.057385582476854324,0.05733524635434151,5.033612251281738e-05
future_exposed,0,final,test_heldout_task,421,0,1399396406,0.02672097459435463,0.027979698032140732,-0.0012587234377861023
future_exposed,0,final,test_heldout_task,421,43,1667909192,0.010099062696099281,0.009857922792434692,0.00024113990366458893
future_exposed,0,final,test_heldout_task,421,85,772565546,0.010081936605274677,0.010354644618928432,-0.0002727080136537552
future_exposed,0,final,test_heldout_task,421,128,1925923490,0.040440890938043594,0.0458500050008297,-0.005409114062786102
future_exposed,0,final,test_heldout_task,437,0,917327594,0.02404836192727089,0.024608949199318886,-0.0005605872720479965
future_exposed,0,final,test_heldout_task,437,44,695033967,0.026237985119223595,0.025950774550437927,0.0002872105687856674
future_exposed,0,final,test_heldout_task,437,89,568001319,0.005869461689144373,0.006173999048769474,-0.0003045373596251011
future_exposed,0,final,test_heldout_task,437,133,401252740,0.03735116496682167,0.028932031244039536,0.008419133722782135
future_exposed,0,final,test_heldout_task,443,0,1019992421,0.0457448773086071,0.04360010102391243,0.0021447762846946716
future_exposed,0,final,test_heldout_task,443,45,1421170776,0.02631467953324318,0.02487306296825409,0.00144161656498909
future_exposed,0,final,test_heldout_task,443,90,1577648177,0.021491404622793198,0.02164618857204914,-0.0001547839492559433
future_exposed,0,final,test_heldout_task,443,135,699326904,0.01530432514846325,0.012080653570592403,0.003223671577870846
future_exposed,0,final,test_heldout_task,463,0,1380874458,0.03067939169704914,0.03101608157157898,-0.00033668987452983856
future_exposed,0,final,test_heldout_task,463,45,707557265,0.037911709398031235,0.04129040241241455,-0.003378693014383316
future_exposed,0,final,test_heldout_task,463,90,49134553,0.19301870465278625,0.18805231153964996,0.0049663931131362915
future_exposed,0,final,test_heldout_task,463,135,1055471376,0.025214191526174545,0.029153240844607353,-0.003939049318432808
future_exposed,0,final,test_heldout_task,469,0,230767598,0.015187548473477364,0.014668134972453117,0.0005194135010242462
future_exposed,0,final,test_heldout_task,469,44,1646681441,0.019521625712513924,0.02010020986199379,-0.000578584149479866
future_exposed,0,final,test_heldout_task,469,88,1237059815,0.010494743473827839,0.010843508876860142,-0.00034876540303230286
future_exposed,0,final,test_heldout_task,469,132,1987047786,0.045694418251514435,0.058331359177827835,-0.0126369409263134
future_exposed,0,final,test_heldout_task,473,0,1452994272,0.02397892251610756,0.02350733056664467,0.0004715919494628906
future_exposed,0,final,test_heldout_task,473,40,81247090,0.009717722423374653,0.010353751480579376,-0.0006360290572047234
future_exposed,0,final,test_heldout_task,473,79,1121135567,0.023404551669955254,0.023891329765319824,-0.0004867780953645706
future_exposed,0,final,test_heldout_task,473,119,726999344,0.11974668502807617,0.12036935240030289,-0.0006226673722267151
future_exposed,0,final,test_heldout_task,490,0,1295740479,0.018165260553359985,0.01664488948881626,0.001520371064543724
future_exposed,0,final,test_heldout_task,490,39,886550420,0.06263396888971329,0.06088365241885185,0.001750316470861435
future_exposed,0,final,test_heldout_task,490,77,1645002629,0.014409961178898811,0.013916308991611004,0.0004936521872878075
future_exposed,0,final,test_heldout_task,490,116,859754238,0.04553229361772537,0.04403359070420265,0.0014987029135227203
future_exposed,0,final,test_heldout_task,496,0,702333607,0.014392152428627014,0.01557732280343771,-0.0011851703748106956
future_exposed,0,final,test_heldout_task,496,40,1505490025,0.020212015137076378,0.02047804929316044,-0.00026603415608406067
future_exposed,0,final,test_heldout_task,496,80,1062818188,0.01749936304986477,0.018042905256152153,-0.000543542206287384
future_exposed,0,final,test_heldout_task,496,120,1952423420,0.047471411526203156,0.05352822691202164,-0.0060568153858184814
future_exposed,0,final,test_heldout_task,497,0,1907917536,0.021334907039999962,0.020989077165722847,0.00034582987427711487
future_exposed,0,final,test_heldout_task,497,40,621762441,0.015318878926336765,0.01548079214990139,-0.00016191322356462479
future_exposed,0,final,test_heldout_task,497,80,1099239940,0.030229223892092705,0.03244069218635559,-0.002211468294262886
future_exposed,0,final,test_heldout_task,497,120,808475648,0.02427319623529911,0.02626056782901287,-0.0019873715937137604
future_exposed,0,final,test_heldout_task,516,0,1049035921,0.012568931095302105,0.01192354317754507,0.0006453879177570343
future_exposed,0,final,test_heldout_task,516,43,1960529571,0.017494991421699524,0.01709805428981781,0.00039693713188171387
future_exposed,0,final,test_heldout_task,516,86,764322834,0.01272627804428339,0.013233940117061138,-0.0005076620727777481
future_exposed,0,final,test_heldout_task,516,129,750111228,0.03029697760939598,0.025745749473571777,0.0045512281358242035
future_exposed,0,final,test_heldout_task,519,0,798455583,0.0383552722632885,0.039460185915231705,-0.0011049136519432068
future_exposed,0,final,test_heldout_task,519,60,1176031512,0.0234683807939291,0.022994427010416985,0.0004739537835121155
future_exposed,0,final,test_heldout_task,519,119,1260012790,0.02365463599562645,0.02414870262145996,-0.0004940666258335114
future_exposed,0,final,test_heldout_task,519,179,1391721870,0.05744112282991409,0.04738941788673401,0.010051704943180084
future_exposed,0,final,test_heldout_task,525,0,622933502,0.041342467069625854,0.04137731343507767,-3.4846365451812744e-05
future_exposed,0,final,test_heldout_task,525,46,2135683448,0.030252190306782722,0.03261236101388931,-0.0023601707071065903
future_exposed,0,final,test_heldout_task,525,92,934988790,0.04402090236544609,0.05436842888593674,-0.010347526520490646
future_exposed,0,final,test_heldout_task,525,138,832923407,0.038971561938524246,0.038760457187891006,0.00021110475063323975
future_exposed,0,final,test_heldout_task,541,0,1760680935,0.01790492795407772,0.01751560904085636,0.00038931891322135925
future_exposed,0,final,test_heldout_task,541,47,32972539,0.017696069553494453,0.01711016707122326,0.0005859024822711945
future_exposed,0,final,test_heldout_task,541,95,2060515058,0.043411534279584885,0.043377768248319626,3.376603126525879e-05
future_exposed,0,final,test_heldout_task,541,142,241995407,0.08297529071569443,0.07979873567819595,0.003176555037498474
future_exposed,0,final,test_heldout_task,547,0,343891601,0.02504340186715126,0.025030162185430527,1.3239681720733643e-05
future_exposed,0,final,test_heldout_task,547,43,377337199,0.05129743739962578,0.052242401987314224,-0.000944964587688446
future_exposed,0,final,test_heldout_task,547,85,1823164763,0.1190745010972023,0.12069310247898102,-0.001618601381778717
future_exposed,0,final,test_heldout_task,547,128,2020260726,0.04077572003006935,0.04270843043923378,-0.0019327104091644287
future_exposed,0,final,test_heldout_task,552,0,62460486,0.01554965041577816,0.015368335880339146,0.00018131453543901443
future_exposed,0,final,test_heldout_task,552,44,102299158,0.013730606995522976,0.014162459410727024,-0.00043185241520404816
future_exposed,0,final,test_heldout_task,552,88,1083721379,0.014724916778504848,0.014460147358477116,0.00026476942002773285
future_exposed,0,final,test_heldout_task,552,132,1015748697,0.04315575584769249,0.042681243270635605,0.00047451257705688477
future_exposed,0,final,test_heldout_task,561,0,1612235009,0.09682635962963104,0.09897217899560928,-0.002145819365978241
future_exposed,0,final,test_heldout_task,561,48,620772002,0.04136011376976967,0.04006608948111534,0.0012940242886543274
future_exposed,0,final,test_heldout_task,561,95,1278684460,0.023626569658517838,0.025164905935525894,-0.0015383362770080566
future_exposed,0,final,test_heldout_task,561,143,97963251,0.04742038995027542,0.037449996918439865,0.009970393031835556
future_exposed,0,final,test_heldout_task,566,0,1854086582,0.013665767386555672,0.014073951169848442,-0.0004081837832927704
future_exposed,0,final,test_heldout_task,566,40,1896296898,0.021718455478549004,0.021313320845365524,0.0004051346331834793
future_exposed,0,final,test_heldout_task,566,79,282473487,0.018207386136054993,0.01865377090871334,-0.0004463847726583481
future_exposed,0,final,test_heldout_task,566,119,358832284,0.0267028845846653,0.026918811723589897,-0.0002159271389245987
future_exposed,0,final,test_heldout_task,577,0,1576716442,0.01961125247180462,0.01961173117160797,-4.78699803352356e-07
future_exposed,0,final,test_heldout_task,577,43,416573898,0.016880134120583534,0.017042649909853935,-0.000162515789270401
future_exposed,0,final,test_heldout_task,577,87,1246260658,0.010168218053877354,0.010255108587443829,-8.689053356647491e-05
future_exposed,0,final,test_heldout_task,577,130,1606172933,0.034766606986522675,0.02918008342385292,0.005586523562669754
future_exposed,0,final,test_heldout_task,585,0,325195695,0.0735398381948471,0.07198787480592728,0.0015519633889198303
future_exposed,0,final,test_heldout_task,585,41,860075494,0.015233499929308891,0.01580941118299961,-0.0005759112536907196
future_exposed,0,final,test_heldout_task,585,81,1687402680,0.06530225276947021,0.06519578397274017,0.0001064687967300415
future_exposed,0,final,test_heldout_task,585,122,831275199,0.04243499040603638,0.03974694013595581,0.0026880502700805664
future_exposed,0,final,test_heldout_task,599,0,391542198,0.07644268125295639,0.07761877030134201,-0.0011760890483856201
future_exposed,0,final,test_heldout_task,599,43,1031170512,0.01259399764239788,0.012533190660178661,6.080698221921921e-05
future_exposed,0,final,test_heldout_task,599,87,1388944466,0.0899747759103775,0.07684386521577835,0.013130910694599152
future_exposed,0,final,test_heldout_task,599,130,1392372649,0.06037277355790138,0.05648307129740715,0.003889702260494232
future_exposed,0,final,test_heldout_task,611,0,803662179,0.06133086234331131,0.06156224012374878,-0.00023137778043746948
future_exposed,0,final,test_heldout_task,611,39,1573346286,0.016989611089229584,0.01697184517979622,1.7765909433364868e-05
future_exposed,0,final,test_heldout_task,611,79,399167277,0.02219701185822487,0.02148519642651081,0.0007118154317140579
future_exposed,0,final,test_heldout_task,611,118,1482175809,0.14572839438915253,0.14209124445915222,0.003637149930000305
future_exposed,0,final,test_heldout_task,631,0,2084617555,0.03714606538414955,0.03518707677721977,0.001958988606929779
future_exposed,0,final,test_heldout_task,631,45,1331719452,0.008557873778045177,0.008998332545161247,-0.0004404587671160698
future_exposed,0,final,test_heldout_task,631,89,965366253,0.01191114541143179,0.012716925702989101,-0.000805780291557312
future_exposed,0,final,test_heldout_task,631,134,1493553476,0.03883184865117073,0.03917044773697853,-0.0003385990858078003
future_exposed,0,final,test_heldout_task,633,0,997626454,0.14121843874454498,0.12788304686546326,0.013335391879081726
future_exposed,0,final,test_heldout_task,633,48,298982293,0.009640472009778023,0.010133803822100163,-0.0004933318123221397
future_exposed,0,final,test_heldout_task,633,97,826334274,0.0376732163131237,0.03714991360902786,0.0005233027040958405
future_exposed,0,final,test_heldout_task,633,145,1439330722,0.1099124476313591,0.11511831730604172,-0.005205869674682617
future_exposed,0,final,test_heldout_task,659,0,694854559,0.03817212954163551,0.03718394413590431,0.0009881854057312012
future_exposed,0,final,test_heldout_task,659,43,79081536,0.07766620814800262,0.07828228920698166,-0.0006160810589790344
future_exposed,0,final,test_heldout_task,659,85,2040995405,0.027187105268239975,0.026580357924103737,0.0006067473441362381
future_exposed,0,final,test_heldout_task,659,128,190108702,0.19610032439231873,0.18177354335784912,0.014326781034469604
future_exposed,0,final,test_heldout_task,664,0,1540368173,0.02284344471991062,0.02124570868909359,0.0015977360308170319
future_exposed,0,final,test_heldout_task,664,44,1509635876,0.021844234317541122,0.021170759573578835,0.0006734747439622879
future_exposed,0,final,test_heldout_task,664,87,280519377,0.026103556156158447,0.02721528336405754,-0.0011117272078990936
future_exposed,0,final,test_heldout_task,664,131,1018992333,0.03552011772990227,0.03691530227661133,-0.0013951845467090607
future_exposed,0,final,test_heldout_task,672,0,1630905345,0.05559081584215164,0.05462465435266495,0.0009661614894866943
future_exposed,0,final,test_heldout_task,672,63,1449067511,0.011622203513979912,0.011237235739827156,0.00038496777415275574
future_exposed,0,final,test_heldout_task,672,125,1877416070,0.09402142465114594,0.09285616129636765,0.0011652633547782898
future_exposed,0,final,test_heldout_task,672,188,489847781,0.008500403724610806,0.008630550466477871,-0.00013014674186706543
future_exposed,0,final,test_heldout_task,678,0,1791747171,0.03879755735397339,0.04001181572675705,-0.0012142583727836609
future_exposed,0,final,test_heldout_task,678,36,863545190,0.020050909370183945,0.020061882212758064,-1.0972842574119568e-05
future_exposed,0,final,test_heldout_task,678,72,947590308,0.015787741169333458,0.016282211989164352,-0.0004944708198308945
future_exposed,0,final,test_heldout_task,678,108,152930447,0.026036858558654785,0.023480696603655815,0.00255616195499897
future_exposed,0,final,test_heldout_task,687,0,1016231069,0.015477024018764496,0.015074552968144417,0.00040247105062007904
future_exposed,0,final,test_heldout_task,687,40,1314335405,0.01368903648108244,0.01352018117904663,0.00016885530203580856
future_exposed,0,final,test_heldout_task,687,80,796492136,0.018755748867988586,0.018679967150092125,7.578171789646149e-05
