D_median,G_median,U_l2_mean_all,U_l2_median,U_l2_non_occluded,U_l2_occluded,U_mse_global,action_maxabs_pred_vs_real,chunk_motion_mm,condition,eef_nuisance_mm,eef_treatment_mm,episode,episode_idx,episode_success,family,n_occluded_tokens,obj_nuisance_mm,obj_treatment_mm,phase,severity,state_id,state_key,step,suite,task_id,treatment_over_nuisance,wall_sec
7.406487941741943,2.9206225872039795,7.470106065273285,7.041287899017334,7.470106065273285,nan,0.08267183721664624,0.015853077173233032,15.590094552619387,ID,0.2491730924573873,2.145590300662154,ID_libero_goal_t5_ep3,3,True,ID,0,0.23648611732147992,2.1738127484554544,approach,none,ID_libero_goal_t05_ep003_s0088_approach,ID/ID_libero_goal_t05_ep003_s0088_approach,88,libero_goal,5,8.610842685708873,0.52
7.167141437530518,3.992506504058838,8.29961484670639,7.614046573638916,8.29961484670639,nan,0.10114849276695388,0.03221561014652252,64.11500769558705,ID,0.2215520476717531,1.1338272963400495,ID_libero_goal_t5_ep4,4,True,ID,0,0.17518152671122755,0.35873789993928495,approach,none,ID_libero_goal_t05_ep004_s0048_approach,ID/ID_libero_goal_t05_ep004_s0048_approach,48,libero_goal,5,5.117656587944989,0.42
7.434554100036621,4.0078325271606445,8.514728091657162,7.918201923370361,8.514728091657162,nan,0.10569173551467692,0.014454960823059082,69.90993456084313,ID,1.297128087389081,1.5358792128436545,ID_libero_goal_t5_ep5,5,True,ID,0,0.0,0.0,approach,none,ID_libero_goal_t05_ep005_s0040_approach,ID/ID_libero_goal_t05_ep005_s0040_approach,40,libero_goal,5,1.1840613334764363,0.4
9.012676239013672,5.533007621765137,8.484199112281203,7.887845039367676,8.484199112281203,nan,0.10082248941957979,0.012212544679641724,82.61748137635774,ID,0.43232475503744167,0.9978219411180143,ID_libero_goal_t5_ep6,6,True,ID,0,0.0,0.0,approach,none,ID_libero_goal_t05_ep006_s0024_approach,ID/ID_libero_goal_t05_ep006_s0024_approach,24,libero_goal,5,2.308037949461389,0.38
7.855775833129883,5.121269226074219,7.9873592257499695,7.664628982543945,7.9873592257499695,nan,0.08955538417255375,0.017858386039733887,72.84461268638344,ID,0.45555318791193794,1.3128771981463077,ID_libero_goal_t5_ep7,7,True,ID,0,0.0,0.0,approach,none,ID_libero_goal_t05_ep007_s0032_approach,ID/ID_libero_goal_t05_ep007_s0032_approach,32,libero_goal,5,2.8819405351194627,0.4
7.051711082458496,3.4315996170043945,8.270485395565629,7.43689489364624,8.270485395565629,nan,0.10089357651260956,0.0220954567193985,65.16680967122073,ID,0.22326486402099555,1.076943911670251,ID_libero_goal_t5_ep8,8,True,ID,0,0.025498978238172616,0.9173396156621162,approach,none,ID_libero_goal_t05_ep008_s0048_approach,ID/ID_libero_goal_t05_ep008_s0048_approach,48,libero_goal,5,4.823615737266104,0.42
7.345614433288574,1.3186366558074951,9.566029383800924,7.419548034667969,9.566029383800924,nan,0.15590324589718155,0.007012426853179932,1.4716979808275472,ID,0.07655669145573668,0.11363772636811459,ID_libero_goal_t5_ep9,9,False,ID,0,0.0,0.0,approach,none,ID_libero_goal_t05_ep009_s0120_approach,ID/ID_libero_goal_t05_ep009_s0120_approach,120,libero_goal,5,1.4843604681351377,0.41
8.907093048095703,3.4316933155059814,9.33065595664084,8.848323822021484,9.018566451547466,12.214362983703614,0.12571181925047178,0.02447447180747986,78.36043693300765,A_occlusion_medium,0.4516719006130767,1.0657090783918357,A_occlusion_medium_libero_goal_t8_ep0,0,True,A_occlusion,25,0.0,0.0,approach,medium,A_occlusion_medium_libero_goal_t08_ep000_s0024_approach,A_occlusion_medium/A_occlusion_medium_libero_goal_t08_ep000_s0024_approach,24,libero_goal,8,2.3594761528120207,0.39
7.720422744750977,2.8028674125671387,9.693470865488052,8.16775131225586,9.51115726289295,11.378048553466797,0.15321821355529505,0.021041929721832275,43.30036009799827,A_occlusion_medium,0.4108113078048279,0.8514118711957934,A_occlusion_medium_libero_goal_t8_ep0,0,True,A_occlusion,25,0.0,0.0,pre_grasp,medium,A_occlusion_medium_libero_goal_t08_ep000_s0040_pre_grasp,A_occlusion_medium/A_occlusion_medium_libero_goal_t08_ep000_s0040_pre_grasp,40,libero_goal,8,2.0725132317932453,0.4
7.838443756103516,3.499718189239502,10.88541591912508,9.090002059936523,10.34903181992568,15.84160499572754,0.19135114308738885,0.027033984661102295,89.67550410205004,A_occlusion_medium,1.4019803219294962,1.271508379096287,A_occlusion_medium_libero_goal_t8_ep0,0,True,A_occlusion,25,1.4488063201755548,1.3409928857128237,manipulation,medium,A_occlusion_medium_libero_goal_t08_ep000_s0064_manipulation,A_occlusion_medium/A_occlusion_medium_libero_goal_t08_ep000_s0064_manipulation,64,libero_goal,8,0.9069373936335673,0.47
8.333612442016602,3.922776699066162,9.018644619733095,7.857606887817383,8.609686001038655,12.797422256469726,0.12066479417705907,0.017987363040447235,82.96357381987426,A_occlusion_medium,0.30886847733675676,1.4993184209205719,A_occlusion_medium_libero_goal_t8_ep1,1,True,A_occlusion,25,0.0,0.0,approach,medium,A_occlusion_medium_libero_goal_t08_ep001_s0024_approach,A_occlusion_medium/A_occlusion_medium_libero_goal_t08_ep001_s0024_approach,24,libero_goal,8,4.854229327151042,0.39
6.9315996170043945,2.5365829467773438,9.15291503816843,7.528287887573242,9.034489276605251,10.247169075012208,0.1396655277556248,0.0233648419380188,38.381892939013596,A_occlusion_medium,0.5392938799513126,1.2012783202585113,A_occlusion_medium_libero_goal_t8_ep1,1,True,A_occlusion,25,0.0,0.0,pre_grasp,medium,A_occlusion_medium_libero_goal_t08_ep001_s0040_pre_grasp,A_occlusion_medium/A_occlusion_medium_libero_goal_t08_ep001_s0040_pre_grasp,40,libero_goal,8,2.2275022300771568,0.41
8.343851089477539,3.1208596229553223,10.767851501703262,8.561302185058594,10.452214067632502,13.68434139251709,0.19156958821427497,0.047658324241638184,90.79693721651435,A_occlusion_medium,1.0266415224217118,3.3934798925250917,A_occlusion_medium_libero_goal_t8_ep1,1,True,A_occlusion,25,1.0850514191567513,4.034905188911027,manipulation,medium,A_occlusion_medium_libero_goal_t08_ep001_s0064_manipulation,A_occlusion_medium/A_occlusion_medium_libero_goal_t08_ep001_s0064_manipulation,64,libero_goal,8,3.305418511147222,0.46
7.398846626281738,4.1099748611450195,8.82104135863483,7.772117614746094,8.557703457869492,11.254283561706544,0.11918645328975418,0.0859299898147583,65.39071902356699,A_occlusion_medium,0.49803910619933817,4.132357449757759,A_occlusion_medium_libero_goal_t8_ep2,2,True,A_occlusion,25,0.0,0.0,approach,medium,A_occlusion_medium_libero_goal_t08_ep002_s0024_approach,A_occlusion_medium/A_occlusion_medium_libero_goal_t08_ep002_s0024_approach,24,libero_goal,8,8.297254971186538,0.4
6.881688117980957,2.671614408493042,8.856100241653621,7.286571502685547,8.442625626857147,12.676605682373047,0.1277597749794791,0.03194737434387207,55.7936714253803,A_occlusion_medium,0.48498748087829163,2.558781892399704,A_occlusion_medium_libero_goal_t8_ep2,2,True,A_occlusion,25,0.0,0.0,pre_grasp,medium,A_occlusion_medium_libero_goal_t08_ep002_s0040_pre_grasp,A_occlusion_medium/A_occlusion_medium_libero_goal_t08_ep002_s0040_pre_grasp,40,libero_goal,8,5.275975140153843,0.4
6.647407531738281,3.0637590885162354,8.671274080872536,6.969573020935059,8.353377577546356,11.608637771606446,0.12189198027362919,0.07639366388320923,81.18360888246166,A_occlusion_medium,1.3739751888764087,1.4617641756294333,A_occlusion_medium_libero_goal_t8_ep2,2,True,A_occlusion,25,1.409707774102808,1.3474563000497275,manipulation,medium,A_occlusion_medium_libero_goal_t08_ep002_s0064_manipulation,A_occlusion_medium/A_occlusion_medium_libero_goal_t08_ep002_s0064_manipulation,64,libero_goal,8,1.06389415723352,0.47
8.193153381347656,3.740954875946045,9.112735415808856,7.957137107849121,8.759015433199995,12.381108055114746,0.1260470559497973,0.0192478746175766,69.45987781905441,A_occlusion_medium,0.5897575072919876,1.051327938338723,A_occlusion_medium_libero_goal_t8_ep3,3,True,A_occlusion,25,0.0,0.0,approach,medium,A_occlusion_medium_libero_goal_t08_ep003_s0024_approach,A_occlusion_medium/A_occlusion_medium_libero_goal_t08_ep003_s0024_approach,24,libero_goal,8,1.7826444349409747,0.4
7.074179649353027,2.654331684112549,9.456429669633508,7.460565567016602,9.214915232224898,11.688023071289063,0.15179007636929429,0.04633183777332306,52.20817647386582,A_occlusion_medium,0.4928501059988675,2.4802415469231938,A_occlusion_medium_libero_goal_t8_ep3,3,True,A_occlusion,25,0.0,0.0,pre_grasp,medium,A_occlusion_medium_libero_goal_t08_ep003_s0040_pre_grasp,A_occlusion_medium/A_occlusion_medium_libero_goal_t08_ep003_s0040_pre_grasp,40,libero_goal,8,5.032446004848567,0.4
6.802937984466553,3.5227084159851074,10.112613604404032,7.962259769439697,9.404671591597719,16.653997802734374,0.17296921239001248,0.05061569809913635,84.57250311332433,A_occlusion_medium,1.4276818907972346,2.2788368631883427,A_occlusion_medium_libero_goal_t8_ep3,3,True,A_occlusion,25,1.4925127911818057,2.4056285357873595,manipulation,medium,A_occlusion_medium_libero_goal_t08_ep003_s0064_manipulation,A_occlusion_medium/A_occlusion_medium_libero_goal_t08_ep003_s0064_manipulation,64,libero_goal,8,1.5961797077329412,0.46
8.114290237426758,4.214132308959961,8.952400133013725,8.134876251220703,8.639565566917518,11.842991523742675,0.11969356278636391,0.08347868919372559,65.8880848509488,A_occlusion_medium,0.6582216324926263,3.416848272794971,A_occlusion_medium_libero_goal_t8_ep4,4,True,A_occlusion,25,0.0,0.0,approach,medium,A_occlusion_medium_libero_goal_t08_ep004_s0024_approach,A_occlusion_medium/A_occlusion_medium_libero_goal_t08_ep004_s0024_approach,24,libero_goal,8,5.191030048428631,0.4
6.9981584548950195,2.818917751312256,9.10176757350564,7.466281414031982,8.667224401003354,13.116946487426757,0.13476149132513254,0.02858912944793701,64.84628529756733,A_occlusion_medium,0.8163888250021903,1.9055052186312598,A_occlusion_medium_libero_goal_t8_ep4,4,True,A_occlusion,25,0.0,0.0,pre_grasp,medium,A_occlusion_medium_libero_goal_t08_ep004_s0040_pre_grasp,A_occlusion_medium/A_occlusion_medium_libero_goal_t08_ep004_s0040_pre_grasp,40,libero_goal,8,2.334065778798659,0.4
7.087618827819824,3.147517681121826,9.677033523097634,7.682398796081543,9.125546684512845,14.772771911621094,0.15588950287912243,0.07537603378295898,84.85329948500473,A_occlusion_medium,1.2340819073511737,0.9865529744434945,A_occlusion_medium_libero_goal_t8_ep4,4,True,A_occlusion,25,1.2931416468158379,0.9348653217582451,manipulation,medium,A_occlusion_medium_libero_goal_t08_ep004_s0064_manipulation,A_occlusion_medium/A_occlusion_medium_libero_goal_t08_ep004_s0064_manipulation,64,libero_goal,8,0.7994226060416251,0.43
7.855262756347656,4.44144344329834,9.149108892306685,8.015544891357422,8.89385765868348,11.507630290985107,0.12902270448875583,0.07340365648269653,75.65417539722338,A_occlusion_medium,0.3856509913169515,2.77832400870253,A_occlusion_medium_libero_goal_t8_ep5,5,True,A_occlusion,25,0.0,0.0,approach,medium,A_occlusion_medium_libero_goal_t08_ep005_s0024_approach,A_occlusion_medium/A_occlusion_medium_libero_goal_t08_ep005_s0024_approach,24,libero_goal,8,7.204244436698812,0.38
7.282726287841797,2.6829049587249756,9.485395703464746,7.521397590637207,9.190654907391702,12.208800659179687,0.1487681779757011,0.03219632804393768,45.018591141558126,A_occlusion_medium,0.3360193473850752,2.205175310703899,A_occlusion_medium_libero_goal_t8_ep5,5,True,A_occlusion,25,0.0,0.0,pre_grasp,medium,A_occlusion_medium_libero_goal_t08_ep005_s0040_pre_grasp,A_occlusion_medium/A_occlusion_medium_libero_goal_t08_ep005_s0040_pre_grasp,40,libero_goal,8,6.562643871148252,0.4
