state_id,condition,family,suite,task_id,episode_idx,phase,episode_success,episode,token_budget,eef_treatment_mm,eef_nuisance_mm,wall_sec,recovery_A_random,residual_mm_A_random,eef_dev_from_pred_mm_A_random,obj_dev_from_pred_mm_A_random,recovery_B_top_D,residual_mm_B_top_D,eef_dev_from_pred_mm_B_top_D,obj_dev_from_pred_mm_B_top_D,recovery_C_top_S,residual_mm_C_top_S,eef_dev_from_pred_mm_C_top_S,obj_dev_from_pred_mm_C_top_S,recovery_D_top_D_times_S,residual_mm_D_top_D_times_S,eef_dev_from_pred_mm_D_top_D_times_S,obj_dev_from_pred_mm_D_top_D_times_S,recovery_E_top_attention,residual_mm_E_top_attention,eef_dev_from_pred_mm_E_top_attention,obj_dev_from_pred_mm_E_top_attention,recovery_F_top_D_times_attention,residual_mm_F_top_D_times_attention,eef_dev_from_pred_mm_F_top_D_times_attention,obj_dev_from_pred_mm_F_top_D_times_attention,recovery_G_top_U_oracle,residual_mm_G_top_U_oracle,eef_dev_from_pred_mm_G_top_U_oracle,obj_dev_from_pred_mm_G_top_U_oracle,recovery_H_top_U_times_S_oracle,residual_mm_H_top_U_times_S_oracle,eef_dev_from_pred_mm_H_top_U_times_S_oracle,obj_dev_from_pred_mm_H_top_U_times_S_oracle
A_occlusion_medium_libero_object_t06_ep005_s0024_approach,A_occlusion_medium,A_occlusion,libero_object,6,5,approach,True,A_occlusion_medium_libero_object_t6_ep5,64,6.096733100282344,0.6529449720107273,1.74,0.428995606636881,3.481248642610924,2.616362569498973,0.0,0.9478192534693681,0.31817048469564896,5.812511220590198,0.0,0.8944572202963066,0.6434983702122415,5.759380290727779,0.0,0.9853268497049449,0.0894390292939189,6.039705053356051,0.0,0.3385450437017388,4.032705877435568,2.187761658305414,0.0,0.7623528879018521,1.4488965376625143,5.239202873274004,0.0,0.7105725378727215,1.7645878085580737,4.444690827688402,0.0,0.981591428062099,0.11221390237475981,6.118117733812659,0.0
A_occlusion_medium_libero_object_t06_ep006_s0024_approach,A_occlusion_medium,A_occlusion,libero_object,6,6,approach,True,A_occlusion_medium_libero_object_t6_ep6,64,1.2872006197542343,0.49940745719114155,1.67,-0.09708633260409412,1.4117830923893238,0.1497582598640115,0.0,0.8011676166068381,0.2553811237690335,1.517659856387481,0.0,0.5704928631670043,0.552333334472726,0.7398371154521932,0.0,0.8306476151722767,0.21792328203529543,1.0961354818786486,0.0,-0.11708355261504481,1.4375254293349695,0.20848526376739981,0.0,0.9460645893541878,0.0690100695451949,1.339253425510494,0.0,0.7348115237207696,0.34092150372766516,0.9969728438330955,0.0,0.7703684862645165,0.2953965867634794,1.0029919053334293,0.0
A_occlusion_medium_libero_object_t06_ep007_s0024_approach,A_occlusion_medium,A_occlusion,libero_object,6,7,approach,True,A_occlusion_medium_libero_object_t6_ep7,64,2.640350100367707,0.48688175319579124,1.68,0.17238474885349409,2.185214654353715,0.49415723376492277,0.0,0.9208259766494241,0.20906288003558057,2.774113226882022,0.0,0.8003761728445978,0.5270849531983903,3.1550569154977257,0.0,0.8943272253305049,0.27903073266842915,2.8855478016410916,0.0,0.8414360935979973,0.4186417967913059,2.890603492779769,0.0,0.75132647854458,0.6566072773697917,3.13904516666153,0.0,0.45846369718211627,1.4297761660820554,1.2492056573761035,0.0,0.8828405783303245,0.3093280051521105,2.8405378578605913,0.0
A_occlusion_medium_libero_object_t06_ep008_s0024_approach,A_occlusion_medium,A_occlusion,libero_object,6,8,approach,True,A_occlusion_medium_libero_object_t6_ep8,64,2.246992464465965,0.5736461026761944,1.7,0.5631129669322344,0.9815587356973414,1.5846803233438747,0.0,0.7667524182306084,0.5240702408189121,2.014291820627374,0.0,0.8549035749820444,0.3258099143332696,2.2043390261018794,0.0,0.9367275430485601,0.1421928441905231,2.2908746914489804,0.0,0.45434052619585213,1.2260406521071991,1.02967974144111,0.0,0.8585893411829998,0.3175796474522059,2.1159469611736355,0.0,0.6264347199112252,0.8392656095618319,1.4546164019358976,0.0,0.9257008174631282,0.16688662839976875,2.2067665478278933,0.0
A_occlusion_medium_libero_object_t06_ep009_s0024_approach,A_occlusion_medium,A_occlusion,libero_object,6,9,approach,True,A_occlusion_medium_libero_object_t6_ep9,64,2.0709100948519494,0.6063025300042787,1.71,0.5864991765991507,0.8562150330342768,1.247123626816907,0.0,0.8943869969635779,0.21849379631396706,2.120565037220828,0.0,0.46311411241486516,1.1113849140409056,1.0059010003730737,0.0,0.9095645745264753,0.1871194671454516,2.033376656232595,0.0,-0.2270710955804521,2.5408229816524694,0.48580577313202483,0.0,0.8796936052835385,0.2490677209509697,1.8377786587440361,0.0,0.9507541932693807,0.10198795281975238,2.0545528270328766,0.0,0.9083793369219298,0.18954403307415982,1.9388684914099878,0.0
A_occlusion_medium_libero_spatial_t02_ep000_s0024_approach,A_occlusion_medium,A_occlusion,libero_spatial,2,0,approach,True,A_occlusion_medium_libero_spatial_t2_ep0,64,2.6193788103198767,0.6482387923186583,2.46,0.17616309139063577,2.157912380595754,0.61212276125711,0.0,0.8375213757729529,0.4255966370561706,2.7109255750216783,0.0,0.850582759019504,0.3913861795445292,2.558247663542098,0.0,0.9229596288427144,0.2017789443987312,2.698894476114795,0.0,0.13860090482474638,2.2563404755509073,0.5152513239558734,0.0,0.7010724937823817,0.7830261209341419,1.962772513504963,0.0,0.7994434753384491,0.5253548040520908,2.8191108430516665,0.0,0.9051651314934809,0.24839905951726052,2.6869740093189294,0.0
A_occlusion_medium_libero_spatial_t02_ep001_s0024_approach,A_occlusion_medium,A_occlusion,libero_spatial,2,1,approach,True,A_occlusion_medium_libero_spatial_t2_ep1,64,4.217571472464839,0.5055418117076299,2.5,0.6860895354549591,1.3240300154755469,2.9794101919286153,0.0,0.7979933613359208,0.8520441658594148,4.8381629331615175,0.0,0.7477394382521864,1.0639635205233733,3.2891766165700775,0.0,0.8621758795120359,0.5812026344065934,3.8964554117750674,0.0,0.07217928590039457,3.9131078221052182,0.4680468281953849,0.0,0.7744106368993399,0.9513422380545763,3.703859875403845,0.0,0.798830144837518,0.8484932759154237,4.777138608687952,0.0,0.840259593349359,0.6736629380473667,3.8632505214923967,0.0
A_occlusion_medium_libero_spatial_t02_ep002_s0024_approach,A_occlusion_medium,A_occlusion,libero_spatial,2,2,approach,False,A_occlusion_medium_libero_spatial_t2_ep2,64,3.633195520192181,0.48086582781522463,2.49,0.749130907611757,0.9114681448162582,2.7644240159371662,0.0,0.7604839357548027,0.8702039408555491,4.480739446176519,0.0,0.8841673506624604,0.4208318685472893,3.9537976354147966,0.0,0.8418698676299025,0.574512473597588,4.100083115625587,0.0,0.10092692523225692,3.2665140346373582,0.3676636494274355,0.0,0.8658414568268831,0.4874217826816832,3.889544122420473,0.0,0.7517403697669457,0.9019701863922247,4.511038201480752,0.0,0.8471193884459794,0.555439444212619,4.143415035735769,0.0
A_occlusion_medium_libero_spatial_t02_ep003_s0016_approach,A_occlusion_medium,A_occlusion,libero_spatial,2,3,approach,True,A_occlusion_medium_libero_spatial_t2_ep3,64,4.5666825718628745,0.43692286231952043,2.45,0.4764063163011172,2.3913516638692633,2.394263011435259,0.0,0.7167540541662003,1.293434169732959,5.580945852723468,0.0,0.7785683548523193,1.0111978436949738,4.102494918320375,0.0,0.7687227256426312,1.0561825370309375,4.692466193097103,0.0,0.30526726543774235,3.172650060173206,1.4446589684868687,0.0,0.6788381608683709,1.4666232412972473,4.275947744798391,0.0,0.8050240545119981,0.8903637795424184,5.267216805345107,0.0,0.7966072901674234,0.9288234862681651,4.624794653448073,0.0
A_occlusion_medium_libero_spatial_t02_ep004_s0024_approach,A_occlusion_medium,A_occlusion,libero_spatial,2,4,approach,True,A_occlusion_medium_libero_spatial_t2_ep4,64,0.9936205295367405,0.48909567773201634,2.47,0.6408377108829336,0.3568741835098687,0.7947902801045483,0.0,0.80034310382063,0.1983132726466832,0.9900793921931591,0.0,0.5900675290629424,0.40727052314789347,1.0400844558182005,0.0,0.5435824046373038,0.45342473797927724,1.2416652574769536,0.0,-0.2953931209523934,1.2870477245749836,0.36525609622889976,0.0,0.7154656455943215,0.28265283627721566,1.0179072315181144,0.0,0.7641121065342462,0.23437103280691338,0.9876106217693934,0.0,0.5600357868256317,0.4370642158219689,1.2050609360078601,0.0
A_occlusion_medium_libero_spatial_t02_ep005_s0024_approach,A_occlusion_medium,A_occlusion,libero_spatial,2,5,approach,True,A_occlusion_medium_libero_spatial_t2_ep5,64,7.687916396793532,0.8163364030056693,2.47,0.7325085742641484,2.0565107919202705,5.658055422326096,0.0,0.9689674977409894,0.23856825093383935,7.889941599202643,0.0,0.9623446095570315,0.2894550516927558,7.957627646571098,0.0,0.9537431887951443,0.35557155854289335,7.951357928724918,0.0,0.6536435849859521,2.6629649392154713,5.2465407147712435,0.0,0.8580819528918108,1.0912623456420398,6.63986801392923,0.0,0.940077840528831,0.4606414965673933,8.12353800687052,0.0,0.9551843873792478,0.34449640002164955,7.978118912922656,0.0
A_occlusion_medium_libero_spatial_t02_ep006_s0024_approach,A_occlusion_medium,A_occlusion,libero_spatial,2,6,approach,True,A_occlusion_medium_libero_spatial_t2_ep6,64,2.4006700568384454,0.48775670910637564,2.48,0.5444164249022901,1.0937314055517542,1.3383640598560733,0.0,0.6494831277560547,0.8414320967248021,3.2370670506088506,0.0,0.9838999016837428,0.03865354480358394,2.3704798663659457,0.0,0.8972222709530255,0.24670291857263596,2.618147836240426,0.0,0.015648830143794996,2.363114348677034,0.36045605249582446,0.0,0.8285347347028985,0.41167362295530924,2.0031714654308512,0.0,0.6600129946983001,0.8161508935764658,3.2117376357060983,0.0,0.8347659147308081,0.39664186641339194,2.780092562622137,0.0
A_occlusion_medium_libero_spatial_t02_ep007_s0024_approach,A_occlusion_medium,A_occlusion,libero_spatial,2,7,approach,True,A_occlusion_medium_libero_spatial_t2_ep7,64,1.254319015459245,0.32448805497828026,2.42,0.13360380574913908,1.0850670497614645,1.8586596368695212,0.0,0.07853385861061397,1.1547464243385934,2.042156852069676,0.0,0.6375675330551716,0.45409531313082746,1.2823610801705747,0.0,0.541789411458246,0.574277424076975,1.261807922572767,0.0,0.27606204301906045,0.9078350882658671,0.5052379459957645,0.0,0.3184872834473701,0.8536604801917006,1.8167327773728121,0.0,0.1882974932018241,1.0171022015782307,1.8252945174629591,0.0,0.5528116100439388,0.5604469006060853,1.260311442848251,0.0
A_occlusion_medium_libero_spatial_t02_ep008_s0024_approach,A_occlusion_medium,A_occlusion,libero_spatial,2,8,approach,True,A_occlusion_medium_libero_spatial_t2_ep8,64,3.525021292152657,0.49499592756511324,2.46,0.6978818554415329,1.0649664194971038,2.916549451993239,0.0,0.8343231130279506,0.5840207133074989,4.014245391720166,0.0,0.6995120756123994,1.059228266112476,2.6098791601624574,0.0,0.7809964868117042,0.7719990063753368,2.9642583771676425,0.0,0.5061819238340491,1.7407223448607028,2.0440391782236857,0.0,0.7403197981624938,0.9153898899182403,3.2024171263175027,0.0,0.9270565526799471,0.25713072009093846,3.7374121357559633,0.0,0.8049732965140662,0.6874723867132181,2.9844429557275127,0.0
A_occlusion_medium_libero_spatial_t02_ep009_s0024_approach,A_occlusion_medium,A_occlusion,libero_spatial,2,9,approach,False,A_occlusion_medium_libero_spatial_t2_ep9,64,3.049101032692839,0.39298721528043484,2.41,0.6127109234970542,1.1809301385832163,2.0488341282857783,0.0,0.7514196243493817,0.7578378913900911,3.7240976543881623,0.0,0.908845794127345,0.27799966731402004,2.9021677119221585,0.0,0.9338057159146861,0.2019091101943702,2.9512986816450577,0.0,0.4232240427488485,1.7586950404420918,1.350260462706646,0.0,0.8561228820018179,0.4386492245137012,3.3547361748797346,0.0,0.6459770512595807,1.079355958613794,4.033507871989072,0.0,0.9545154332635155,0.1387468160184198,3.032765705215013,0.0
A_occlusion_medium_libero_spatial_t07_ep000_s0016_approach,A_occlusion_medium,A_occlusion,libero_spatial,7,0,approach,True,A_occlusion_medium_libero_spatial_t7_ep0,64,4.255035870362811,0.7967025905739478,2.66,0.44457067813793943,2.363006079442997,2.308241279837014,0.0,0.7709884905846844,0.9738142260790786,4.0535035092015415,0.0,0.8626509013598027,0.5843864961169476,4.77371750794165,0.0,0.8239714779462716,0.7488149060138539,4.920283774549117,0.0,0.12825137341201087,3.709527445913746,1.2740166246221711,0.0,0.5248785052684518,2.0218375126410155,2.272736043680933,0.0,0.6559172759677317,1.4633646958940003,5.351205309551006,0.0,0.8512869031764888,0.6325958148998448,4.820070978228437,0.0
A_occlusion_medium_libero_spatial_t07_ep001_s0024_approach,A_occlusion_medium,A_occlusion,libero_spatial,7,1,approach,True,A_occlusion_medium_libero_spatial_t7_ep1,64,2.8674866661300045,0.6315190574239713,2.59,0.5055146744931819,1.417120736556739,4.1499838781595,0.0,0.28374680946650066,2.052969333880615,4.847089714809638,0.0,0.3488336237539082,1.8667948297865309,1.3291608873239857,0.0,0.7202823318984196,0.8020688288532538,2.1137329353908307,0.0,-0.24801342300813997,3.577997074908055,0.8685611961921028,0.0,0.6287749997194098,1.064078292353612,2.3399368289548996,0.0,0.2359062499303292,2.1902011805573625,4.9768837334538185,0.0,0.7941452136327097,0.590221236601118,3.2141915499125138,0.0
A_occlusion_medium_libero_spatial_t07_ep002_s0016_approach,A_occlusion_medium,A_occlusion,libero_spatial,7,2,approach,True,A_occlusion_medium_libero_spatial_t7_ep2,64,2.5288619500363576,0.6217247157910566,2.66,0.20278922208532357,2.0158808834143316,0.9135274106246842,0.0,0.7772442674206301,0.5629397880768724,3.012386875464765,0.0,0.7118462505685498,0.728516409573258,3.2205384398957584,0.0,0.797808129425679,0.5112364742766881,2.9835283832471355,0.0,0.38880062266884236,1.545462512426803,1.1746456681505115,0.0,0.7635613702683237,0.598076762841774,1.9525604067525937,0.0,0.7484323600762798,0.6357524663457741,3.0880220503921527,0.0,0.7706852515230976,0.5798273681691151,3.0502648851179477,0.0
A_occlusion_medium_libero_spatial_t07_ep003_s0016_approach,A_occlusion_medium,A_occlusion,libero_spatial,7,3,approach,True,A_occlusion_medium_libero_spatial_t7_ep3,64,6.969642727386378,0.7112726177066818,2.64,0.5122601757816705,3.3993099228876402,3.620569503786255,0.0,0.884473134994988,0.8052683649036058,7.391011717479863,0.0,0.9748257620802611,0.17549376212539558,7.047612453760695,0.0,0.9409285447842511,0.4116968526147038,7.367248034660535,0.0,0.43768597189982694,3.9191787732921086,3.1017891106186313,0.0,0.8294888866176651,1.188375970465769,8.10295051894485,0.0,0.8262781328293052,1.2108532788754582,8.10411483352855,0.0,0.9548525899516728,0.3146650796350107,7.258554740756711,0.0
A_occlusion_medium_libero_spatial_t07_ep004_s0016_approach,A_occlusion_medium,A_occlusion,libero_spatial,7,4,approach,True,A_occlusion_medium_libero_spatial_t7_ep4,64,6.768404617193835,0.6626839003039687,2.65,0.5748695706140348,2.8774661540614592,3.8975132563691433,0.0,0.9058653589724442,0.6369826408565252,7.377544800933987,0.0,0.9619765413075602,0.25743246353931176,7.024716746169354,0.0,0.9589962596024327,0.2776076847494849,7.027297791849976,0.0,0.27545373571764636,4.903915104705201,1.8886034307099706,0.0,0.6339467859705797,2.4777046641997758,4.351824292747142,0.0,0.9030770568642965,0.6558351442223157,7.409134628990787,0.0,0.9558946100479867,0.29865190984547807,6.976883385300515,0.0
A_occlusion_medium_libero_spatial_t07_ep005_s0016_approach,A_occlusion_medium,A_occlusion,libero_spatial,7,5,approach,True,A_occlusion_medium_libero_spatial_t7_ep5,64,5.648717512953437,0.6199537270484109,2.66,0.30866818753208247,3.9050385369831253,1.8748511229137155,0.0,0.877906277871146,0.6895631883960994,6.134675443979744,0.0,0.901361520911065,0.5572667751812231,6.042704381235615,0.0,0.9422302499675274,0.3263874454495528,5.788593878296254,0.0,0.8321210548723991,0.9483151673443911,5.761257140964102,0.0,0.8131697540373777,1.0552990946933647,5.916960870348672,0.0,0.9052802129173796,0.5349978993460753,6.135769718899525,0.0,0.9476623186899832,0.29570607029657753,5.7688313417455745,0.0
A_occlusion_medium_libero_spatial_t07_ep006_s0016_approach,A_occlusion_medium,A_occlusion,libero_spatial,7,6,approach,True,A_occlusion_medium_libero_spatial_t7_ep6,64,4.455656635693964,0.42777566452625493,2.62,0.7441885847245322,1.139836206161451,5.455331207362342,0.0,0.8216701606225203,0.7946330900448345,3.6803582695032127,0.0,0.9169486037238445,0.37004208282502393,4.8053200698690075,0.0,0.9200956847114554,0.35606931795807834,4.768932005727776,0.0,0.41930986389459113,2.587447238520474,2.0231505948471207,0.0,0.9107216369768526,0.3975801744628784,4.7914450675832105,0.0,0.8608109525978355,0.6200464571583909,5.0313778511054705,0.0,0.8540591504953455,0.6503091971085887,5.061660183815347,0.0
A_occlusion_medium_libero_spatial_t07_ep007_s0016_approach,A_occlusion_medium,A_occlusion,libero_spatial,7,7,approach,True,A_occlusion_medium_libero_spatial_t7_ep7,64,6.98836577524384,0.6499531974694267,2.54,0.2983189206768828,4.903816405168127,2.1038626804010296,0.0,0.8727522990008502,0.8894252276069364,6.289638641971831,0.0,0.8733037983298443,0.8853550642207031,7.720164994994522,0.0,0.9383079442959078,0.4310366009689437,7.151209466192003,0.0,-0.0697837602815865,7.475890719637808,0.5519118669212026,0.0,0.5676150437041024,3.0215588725997162,4.109605181250681,0.0,0.8571479619505714,0.998117907987591,7.91573082100158,0.0,0.936234496835763,0.44555229854293726,7.328114130591282,0.0
A_occlusion_medium_libero_spatial_t07_ep008_s0024_approach,A_occlusion_medium,A_occlusion,libero_spatial,7,8,approach,True,A_occlusion_medium_libero_spatial_t7_ep8,64,1.9441181995812082,0.4675025137889148,2.58,0.6630139523174967,0.6554101551783008,1.3155665216547583,0.0,0.46501614571173516,1.039084842602766,2.267268101417292,0.0,0.6896199041731087,0.6028819784738709,2.4883368723000356,0.0,0.7532262564361489,0.4792438500321245,2.418019460182474,0.0,0.39539428867451704,1.17537956801614,1.6900955093821413,0.0,0.9468353606132601,0.10384586479844926,1.9090894781232697,0.0,0.48057429768364984,1.0089132226276523,2.2424078830197263,0.0,0.7994078175085008,0.3894229431345881,2.321720423364749,0.0
A_occlusion_medium_libero_spatial_t07_ep009_s0024_approach,A_occlusion_medium,A_occlusion,libero_spatial,7,9,approach,True,A_occlusion_medium_libero_spatial_t7_ep9,64,2.705922319448699,0.44607887021373677,2.58,0.22604691247526199,2.094188508774366,0.7301932758553425,0.0,0.58224728901237,1.130312729780498,2.923589970590124,0.0,0.6893950430545898,0.8403815131620948,1.9262139953441821,0.0,0.7737724755853451,0.6121485738653035,2.2502648584806892,0.0,0.42586264301028437,1.553449683279639,1.547767812699048,0.0,0.7698285942778069,0.6227627236677377,2.1356293158355224,0.0,0.5818281154023136,1.1314532620289375,2.945953014628673,0.0,0.7463632805520231,0.6862985679096001,2.2898372524055053,0.0
B_camera_shift_strong_libero_goal_t05_ep000_s0136_approach,B_camera_shift_strong,B_camera_shift,libero_goal,5,0,approach,False,B_camera_shift_strong_libero_goal_t5_ep0,64,1.6733287509822106,1.2489355402325117,2.17,0.07013969301251215,1.5555063659517876,0.2220820881484664,0.1310860024208713,0.2518662862885635,1.2517461283405005,0.5134949951996414,0.42112429992006684,0.394470799016797,1.0129628894194462,1.4142661497569688,1.4433156029318936,0.45601716454957236,0.9101152617428291,1.2123044935622875,1.226855157269361,-0.009279146263727686,1.6893681210059919,0.3359097211046104,0.19190870432830384,0.12883414345145386,1.4571560181304966,0.40488393010564067,0.24308837184451418,0.5708565238054965,0.7169875733858154,0.9720094910107785,0.8830321445797349,0.773321346342814,0.37930479032198866,1.3643494576955337,1.2718236072833697
B_camera_shift_strong_libero_goal_t05_ep001_s0112_approach,B_camera_shift_strong,B_camera_shift,libero_goal,5,1,approach,False,B_camera_shift_strong_libero_goal_t5_ep1,64,0.5721772649854286,0.34524120525755936,1.98,0.6953306875566998,0.17416722531146345,0.49176672735484567,0.0,-0.2932456521948453,0.7394565129615085,0.187389413209507,0.0,0.46976340802404587,0.3031685804286381,0.27513478992781376,0.0,0.5109053253027965,0.27975682167337873,0.3268962612025444,0.0,0.6760321262689475,0.18471334920571789,0.7092094304181226,0.0,0.12108213960778857,0.5022080833212517,0.18702489310461487,0.0,-0.35712597847083755,0.7758975682814654,0.22672651887700687,0.0,0.09186867811456478,0.5187767284027588,0.25909215901694554,0.0
B_camera_shift_strong_libero_goal_t05_ep002_s0176_approach,B_camera_shift_strong,B_camera_shift,libero_goal,5,2,approach,False,B_camera_shift_strong_libero_goal_t5_ep2,64,1.4978630692087604,1.4711528628287074,2.28,0.4498662437612226,0.8239629238859028,0.6785904789860385,0.7883490377467289,0.5733174663898742,0.6380094617442328,0.9938026150480425,0.814389676694958,0.8156230752034371,0.2754465040063154,1.418604547352599,1.4878469905399727,0.8709690930968542,0.1929245602441859,1.4639379356585691,1.4590500969995102,0.21758977686811257,1.169051703500128,0.45046843837492007,0.39759846511906116,0.6116034986684182,0.5801360252157696,0.9843032700246432,0.9370542815387787,0.607710309674288,0.5847997372769748,2.0699322862308867,1.9318733250082945,0.7575535514747607,0.36226495011309495,1.7871469286431447,1.760946483055073
B_camera_shift_strong_libero_goal_t05_ep003_s0168_approach,B_camera_shift_strong,B_camera_shift,libero_goal,5,3,approach,False,B_camera_shift_strong_libero_goal_t5_ep3,64,2.0067444999330486,0.8773416986874975,2.41,0.6424871406893672,0.719030375917003,1.323068613253474,1.4788034057955972,0.9192989454537698,0.16124641355006064,2.1098023429270025,2.135581180691286,0.9303887253550847,0.13932111808436828,2.106066504443304,2.2929691077757903,0.8287284764112194,0.34447603685815253,1.667270160561228,1.854352242453996,0.8062764889877957,0.3912368952525626,1.6793558278166387,1.928101275994458,0.8964594818613193,0.20808809110905035,1.8550490901471817,2.0301408978946305,0.9513220656440814,0.09783873589196623,1.9859459509731014,2.0268373577394487,0.8605901475326975,0.2805050265915748,1.733006132684305,1.9024312842285036
B_camera_shift_strong_libero_goal_t05_ep004_s0136_approach,B_camera_shift_strong,B_camera_shift,libero_goal,5,4,approach,False,B_camera_shift_strong_libero_goal_t5_ep4,64,1.1592744580115795,0.8451827628269117,2.3,0.07139518329365128,1.076372609502424,0.1266090343349767,0.14301393377060756,0.19255366186843811,0.9353630643254055,0.5751710790017583,0.7251566703730733,0.6765310542568755,0.37420336703029955,1.0160188392420928,1.0412887473931993,0.7930231709554345,0.24021450688071286,0.951487039513288,0.9023237459808623,0.036261418547048785,1.1165708434666408,1.0169462739159207,1.1807995604422632,0.040675013009666285,1.1109544094463883,0.9001323505821212,1.1001854967000588,0.38841157707073587,0.7092432819769133,0.7951656969225166,0.6127565383567801,0.8673592262655543,0.15351923029755785,1.2708028221555614,1.2585637798854303
B_camera_shift_strong_libero_goal_t05_ep005_s0152_approach,B_camera_shift_strong,B_camera_shift,libero_goal,5,5,approach,False,B_camera_shift_strong_libero_goal_t5_ep5,64,0.5281177263298935,0.8029917312768973,2.24,0.6793017359205624,0.16910676404433878,0.38248088377025313,0.3990220215872378,0.47268967344699037,0.2780941115031283,0.26279978367096074,0.2935996744681298,0.1375201230121249,0.45625818244926036,0.6327917376922237,0.6733260910181587,0.34593028832961165,0.34588979031734074,0.45208054458223956,0.4989263244457151,0.039039584125704484,0.5064505112862691,0.5424996564625343,0.4621253571340373,0.1663134311871457,0.44004283384909243,0.2357208711465324,0.1836323697472846,0.5382827763637169,0.2437572213596065,0.3063089438642083,0.3451429581478021,-0.2788367546949883,0.675736847271135,0.9790999355121007,1.0173591077013515
B_camera_shift_strong_libero_goal_t05_ep006_s0160_approach,B_camera_shift_strong,B_camera_shift,libero_goal,5,6,approach,False,B_camera_shift_strong_libero_goal_t5_ep6,64,0.888620178844142,2.3459897749719576,2.15,-0.0769457018211815,0.9456827736669212,0.7988766242830004,0.373657224839865,0.26702460607167605,0.6422308030130132,0.7573207587405651,0.5545548828764185,0.24713472339531972,0.6580539821828307,1.02321934974138,1.5197662643415535,0.5938275686771088,0.3554821762460328,0.879713009950513,1.2759016361192954,-0.13688844247105636,1.006891068886829,0.527611007998953,0.1936622711256857,0.418144033582629,0.5154765225823117,0.3854366703479051,0.48685099481860455,0.7475559936408267,0.22346774015205995,0.8993531786915621,0.7039408007141437,0.7727115773782888,0.20210484535287201,0.8581375598537059,1.0370776739858047
B_camera_shift_strong_libero_goal_t05_ep007_s0176_approach,B_camera_shift_strong,B_camera_shift,libero_goal,5,7,approach,False,B_camera_shift_strong_libero_goal_t5_ep7,64,0.6385341282048368,2.469952497154536,2.19,-0.05444730810980477,0.6666814263724644,0.5922130949608445,0.5735814248498916,0.22527415398573913,0.49025567918506546,0.5065145957962613,0.582684591294961,0.5527604067994264,0.28563292696087744,0.4401898342742104,0.6602567563018624,0.1312266519914775,0.549817945197807,0.7560022307172679,0.9788510582696673,0.12933706211292192,0.5559338906460343,0.6655078372442502,0.49573600539437584,0.4685604816900822,0.33622979909062306,0.702211543761115,0.9408139179386721,0.13641416317932495,0.5490172514689101,0.44686612273872467,0.4467008381320196,0.3424269447177976,0.4158401187188372,0.7147535781771183,0.9515040395632296
B_camera_shift_strong_libero_goal_t05_ep008_s0096_approach,B_camera_shift_strong,B_camera_shift,libero_goal,5,8,approach,True,B_camera_shift_strong_libero_goal_t5_ep8,64,2.6158248040500296,0.6281301472457702,2.28,0.2295369117503631,2.0155727540153765,0.6007077723228759,0.5942131422865254,0.13440402083072123,2.2640861431712938,0.4840987476109598,0.503958697844086,0.532759681781153,1.2224650712338299,1.3997028933796816,1.3823291890144116,0.4578625690802111,1.4182232198791456,1.2008796549230958,1.1799269588698442,0.03377736022723329,2.5277092347793655,0.15270551079116712,0.16027108649634283,0.12808252032081827,2.2810409602493387,0.35487877506787485,0.3442570924140765,0.09955227911689397,2.355947956971993,0.3224707756258666,0.3730588619171238,0.42535364233925427,1.5034081492374363,1.124143104836683,1.1021356778779448
B_camera_shift_strong_libero_goal_t05_ep009_s0144_approach,B_camera_shift_strong,B_camera_shift,libero_goal,5,9,approach,False,B_camera_shift_strong_libero_goal_t5_ep9,64,2.2056603752201256,0.8250898574831385,2.27,0.7440125052543151,0.5649407024764551,1.65412319150896,1.5909634306914893,0.3999518207455994,1.3195525688791563,0.9005573184512174,0.8750901088626976,0.6711707502637644,0.7228025797835924,1.4860445867869034,1.4825406468485378,0.7212738593435241,0.6111826095274414,1.596498062673291,1.6142664557746924,0.2180942223059088,1.7276841355237942,0.5773610128175889,0.6223934881827023,0.45947597204817264,1.1926433169814108,1.0380356883738389,1.0827422167808258,0.5384505622504451,1.01295175490744,1.2397466368756094,1.1867707234028015,0.8407723487571555,0.3481097160055837,1.8633252523881978,1.8523746106733003
B_camera_shift_strong_libero_goal_t08_ep000_s0016_approach,B_camera_shift_strong,B_camera_shift,libero_goal,8,0,approach,True,B_camera_shift_strong_libero_goal_t8_ep0,64,2.7733667528554586,0.42157426263627157,1.88,0.1853702218377764,2.258969669124413,0.7401532101891649,0.0,0.6762858933413881,0.8972589020931093,1.9366477845181318,0.0,0.7562816340853651,0.6759457308074959,2.1353754960119935,0.0,0.7743392008028991,0.6258544150566893,2.177986179539747,0.0,0.811571534588897,0.5226677230418662,2.2773793966849367,0.0,0.892110616458238,0.2988717106222589,2.4959589549258467,0.0,0.24708964742971842,2.0878170603818718,0.7298176833273534,0.0,0.6936198121701728,0.8498892962534198,1.9458734613436288,0.0
