state_id,suite,task_id,phase,episode,D_median,G_median,U_median,cos_median,D_over_G_median,G_over_htnorm,frac_tokens_G_lt_D,sp_D_U,sp_G_U,sp_D_G,sp_cos_U,sp_absDG_U,sp_1mcos_U,pe_D_U,sp_D_U_b4a_cosperm,sp_D_U_b4b_cos0,sp_G_U_b4a,sp_D_1mcos,sp_D_relerr,sp_S_resid_iso,sp_S_resid_lin,sp_S_U,sp_S_D,sp_resid_iso_errdev,sp_D_errdev,sp_U_errdev,sp_S_errdev,sp_DS_errdev,sp_US_errdev,sp_Datt_errdev,sp_att_errdev,u_float16_rel_error
libero_goal_t08_ep003_s0032_pre_grasp,libero_goal,8,pre_grasp,libero_goal_t8_ep3,6.77222921918228,2.274864996122555,7.086335226821522,0.16419684644660323,2.43535905871045,0.08208703599560359,0.890625,0.9160141050583658,0.3099829766536965,0.379228656443122,0.17550998512245364,0.3373025864042115,-0.17550998512245364,0.7658894551845141,0.9145706969558252,0.9600788223849851,0.43620465209430076,-0.40831211375600823,-0.2018990329594873,-0.019740644312199587,-0.07330696383611811,-0.028402523460746166,-0.025178101396200504,0.06439331082627603,0.19353828107118334,0.20674496452277408,0.8305948157473106,0.8610036621652553,0.8666349565117876,0.30073171778439,0.17044160563057908,0.00031709158100548654
libero_goal_t08_ep003_s0048_manipulation,libero_goal,8,manipulation,libero_goal_t8_ep3,7.903461803152208,3.0349873785413433,7.447834615583014,0.2729900752585809,2.043663424817148,0.10951495774023828,0.84765625,0.9208500228885328,0.2084952220187686,0.3746716926070039,0.18995551041428244,0.3410427157244221,-0.18995551041428244,0.7490710336563745,0.9067421034561685,0.9703228713664455,0.36818207827878235,-0.44522416456855113,-0.23551942664225223,-0.2234736209658961,-0.40108720531013964,-0.20218442435339895,-0.08469114785992218,-0.15303559166857406,0.19265707255664913,0.09867818722819867,0.7355573357747769,0.7808000972762645,0.7708850709544518,0.3902609292744335,0.3342941748683909,0.0002946834343592466
libero_goal_t08_ep004_s0016_approach,libero_goal,8,approach,libero_goal_t8_ep4,7.708768530735474,3.547215735484129,7.328628551877126,0.3342063900095202,1.7171384752774865,0.12799948317039367,0.78125,0.8631916628519112,0.264986266880293,0.5259985122453651,0.1203872453650721,0.43735623140306706,-0.1203872453650721,0.6134056747737073,0.8363269626916915,0.960822699702449,0.46866845960173953,-0.49576347562371254,-0.3580646314946212,-0.32410448615243764,-0.3088335431448844,-0.0020213435568780043,0.19497096017395285,-0.21120179102769512,0.3216382467383841,0.17488555733577477,0.8754041256580454,0.883941548409247,0.8927135786221103,0.4196862840466926,0.20385743305104143,0.00030242343732210557
libero_goal_t08_ep004_s0032_pre_grasp,libero_goal,8,pre_grasp,libero_goal_t8_ep4,6.96951219673936,3.1596734626698955,7.0598762921497915,0.23494670263804962,1.8258462642180522,0.11401477716240521,0.77734375,0.89140750171664,0.26199931334401466,0.39142681391622797,0.23420333600366217,0.41163595788509955,-0.23420333600366217,0.6398184323069066,0.8882281414511329,0.9636780441748684,0.402300297550927,-0.4966196498054475,-0.23502231631952392,-0.08068493934538797,-0.17399290455481803,-0.03826247425040055,0.015356775005722132,-0.04511115243762875,0.24198829823758297,0.19601024261844815,0.7944523918516823,0.8281257152666515,0.8350473506523232,0.30135185397116043,0.15060583085374227,0.00038635997970956675
libero_goal_t08_ep004_s0056_manipulation,libero_goal,8,manipulation,libero_goal_t8_ep4,6.853085396379434,2.62344237751915,7.204519893348948,0.12397322628629756,2.0662149188322623,0.09466567114531088,0.8515625,0.9370694094758526,0.35071812771801325,0.34220073243305105,0.2057643339436942,0.348203250171664,-0.2057643339436942,0.7550760443372727,0.9142838750286106,0.966433966582742,0.3981803616388189,-0.37992031929503317,-0.1371252002746624,-0.14774834058136874,-0.23572041657129778,-0.15958457312886243,-0.11879863813229571,-0.05747668230716411,0.14048051613641566,0.1152780956740673,0.7709158274204624,0.8114142252231632,0.8165469787136644,0.3207699130235752,0.2646057450217441,0.00035513103494687624
libero_goal_t08_ep005_s0016_approach,libero_goal,8,approach,libero_goal_t8_ep5,7.628591896031283,4.411398459401431,7.150827295896892,0.45558971696666173,1.4949813927161841,0.15918180616983857,0.76171875,0.8775813973449302,0.3854128519111925,0.5660362783245594,0.11596975852597849,0.34624556534676126,-0.11596975852597849,0.6771794530040126,0.8349987125200274,0.9616609922178988,0.5041142137788968,-0.4935132467383841,-0.3459937914854658,-0.3914947642481117,-0.3266751544975967,0.11652623598077363,0.2946755550469215,-0.30722419317921723,0.40401765278095675,0.26224035820553904,0.8868040455481804,0.8925597962920577,0.8984571698329137,0.46593685626001374,0.19502460517280842,0.0004002695103859044
libero_goal_t08_ep005_s0032_pre_grasp,libero_goal,8,pre_grasp,libero_goal_t8_ep5,7.509934865185944,2.9081355810315728,7.076313900018215,0.3622745301502438,2.033657284720708,0.10493846665519067,0.8671875,0.9341139276722362,0.37178416113527124,0.5073372053101396,0.2673859864957656,0.24706812199588007,-0.2673859864957656,0.7715981523086545,0.9039990558480201,0.9755858033875029,0.4665326733806363,-0.5105315861753261,-0.33598578049897004,-0.2652051384756237,-0.2715774490730144,0.02577964065003433,0.1099078736552987,-0.18188372625314717,0.29206840810254064,0.22396429388876174,0.8062771801327535,0.8410512989242389,0.8405584802014191,0.3303065632867933,0.09323286221103227,0.0003815346260905982
libero_goal_t08_ep005_s0056_manipulation,libero_goal,8,manipulation,libero_goal_t8_ep5,7.27692368087461,2.293087576094174,7.237544046466823,0.2529784608615888,2.4490481533290565,0.08274473583844041,0.91796875,0.9515864614328221,0.3437943465323873,0.3780405985351339,0.1594143396658274,0.32763504234378577,-0.1594143396658274,0.8452135887282609,0.9478112840466926,0.9739921892881667,0.44195038910505835,-0.343320124742504,-0.17151522087434196,-0.11909761959258411,-0.3049939917601282,-0.17628676470588237,-0.12618591210803387,-0.06804403181506065,0.148691062027924,0.11857118333714808,0.7823243305104143,0.8267788681620508,0.8282194151979858,0.3162351224536507,0.25313215266651407,0.0003496297592227033
libero_goal_t08_ep006_s0016_approach,libero_goal,8,approach,libero_goal_t8_ep6,7.914943778837488,4.312625745395263,7.210433054113551,0.4174738983381463,1.5222331272919354,0.15561847856475164,0.77734375,0.849919174868391,0.2913710231174182,0.5728127145799954,0.09658746280613413,0.45295333600366217,-0.09658746280613413,0.6877395293563531,0.8384148260471503,0.9592548352025635,0.4963192378118563,-0.5026586461432823,-0.39892566948958574,-0.30636301213092243,-0.25881780727855347,0.1192914568551156,0.29373569466697186,-0.22434123941405357,0.4038824673838407,0.25564059281300067,0.8773818379491874,0.886329823758297,0.8897666800183108,0.5029411764705882,0.28244234950789654,0.0002575918591326665
libero_goal_t08_ep006_s0032_pre_grasp,libero_goal,8,pre_grasp,libero_goal_t8_ep6,6.622572821098645,2.3655358827027273,6.731087557940819,0.21448231611261193,2.250934339415847,0.08535934270807878,0.88671875,0.9153582055390249,0.25209215495536735,0.43006265735866334,0.17622239070725568,0.35741230830853743,-0.17622239070725568,0.7553189249444809,0.8881852254520485,0.9708307106889449,0.43524834058136874,-0.45348477912565804,-0.2558115415426871,-0.20595387960631723,-0.305351625085832,-0.11508926527809567,-9.58457312886244e-05,-0.1519848649576562,0.2378669317921721,0.13080438887617304,0.8528939688715953,0.8927965495536736,0.8892195010299839,0.32128991187914857,0.1511608777752346,0.00030061828866868526
libero_goal_t08_ep006_s0056_manipulation,libero_goal,8,manipulation,libero_goal_t8_ep6,7.22012265665177,4.0515792550975105,7.448136308627623,0.2920735693675135,1.3809480529150495,0.1461994160645656,0.69921875,0.9050741016250858,0.46949244678416113,0.5332384412909132,0.33408388647287707,0.32497639620050356,-0.33408388647287707,0.7601479454711659,0.8618941691462577,0.9431892309452964,0.5863305390249485,-0.5608899347676813,-0.36972419317921723,-0.17514305333028152,-0.16026622224765394,0.059102483405813686,0.06848034447241932,-0.13906786449988556,0.29407330052643627,0.2926821068894484,0.8048867017624171,0.8455395971618219,0.8397366388189517,0.4210252632181277,0.17296649691004806,0.00034006499730075446
libero_goal_t08_ep007_s0024_approach,libero_goal,8,approach,libero_goal_t8_ep7,8.033917376067677,3.9208624093146627,7.532536971546962,0.4118459989374549,1.6338137383493163,0.14148195108342068,0.78515625,0.9000085831998169,0.44515263790341036,0.6123033016708629,0.3289976253147173,0.1108262760357061,-0.3289976253147173,0.738014223897474,0.8682156958113985,0.9693751430533303,0.5314924753948272,-0.618339436942092,-0.45399047264820325,-0.20501258869306477,-0.19236166742961777,0.18105759327077134,0.26555490386816205,-0.12082284275577936,0.42068908789196613,0.3613670176241703,0.8658910791943236,0.8921463721675441,0.8902487697413596,0.4651264591439689,0.1787694552529183,0.00032767693748435046
libero_goal_t08_ep007_s0040_pre_grasp,libero_goal,8,pre_grasp,libero_goal_t8_ep7,6.316059900756357,2.2374414988870086,6.508706665348259,0.21906537940166051,2.4866853250595806,0.08073691290244273,0.8984375,0.9373390650034332,0.3005085545891508,0.3959401464866102,0.18669747081712063,0.29103913939116505,-0.18669747081712063,0.8248805216220889,0.9187178130006867,0.9747668230716411,0.42000743877317465,-0.41280684939345386,-0.20767481116960404,-0.16072470817120624,-0.2142316605630579,-0.033043888761730374,0.021893596932936597,-0.17010972190432594,0.2475473506523232,0.18353885328450445,0.8420769913023575,0.8788188086518655,0.8759305619134814,0.3439066433966583,0.23302886816205082,0.00031390318743450263
libero_goal_t08_ep007_s0056_manipulation,libero_goal,8,manipulation,libero_goal_t8_ep7,7.269364457267029,2.6843854603182686,7.461192918659709,0.24385312231706888,2.187272902369934,0.09686445803517903,0.82421875,0.9289439803158618,0.34141393911650264,0.3382853627832456,0.28271343556878004,0.4117461089494163,-0.28271343556878004,0.7799448268821464,0.9191398203250172,0.9510128175783932,0.37266608491645686,-0.4455882352941177,-0.1728305962462806,0.02120765621423667,-0.15409347104600596,-0.10055504692149234,-0.10688587205310139,0.09458471618219272,0.12112826161593042,0.15782930876630807,0.7690825989929045,0.7968842984664684,0.8109414339665827,0.3418774319066148,0.2975394827191577,0.0003026854638972571
libero_goal_t08_ep008_s0016_approach,libero_goal,8,approach,libero_goal_t8_ep8,8.349074931355368,4.388063151739377,7.698098268847476,0.4097223513607713,1.5427699211988335,0.15834085043176688,0.73828125,0.8533216983291371,0.29467841611352713,0.5870021744106203,0.11305361638818952,0.36229114213778896,-0.11305361638818952,0.6609372838387737,0.8430440318150606,0.9511487182421606,0.4980458915083543,-0.5187728885328451,-0.41918488212405586,-0.4010550183108263,-0.3816441119249256,-0.002140793087663081,0.23702792401007095,-0.3124442092011902,0.3876287479972534,0.17590338178072787,0.8724958514534218,0.8946440833142596,0.8921449416342413,0.47755779354543376,0.246425812542916,0.0003549115084209275
libero_goal_t08_ep008_s0032_pre_grasp,libero_goal,8,pre_grasp,libero_goal_t8_ep8,7.414953088105427,2.7818445254837645,7.113874354939958,0.3262365942002836,2.2783448433794113,0.10038141719762975,0.875,0.9232783531700618,0.2660362783245594,0.4213399805447471,0.17690260929274434,0.2712763218127718,-0.17690260929274434,0.7120269077789012,0.9157873655298695,0.9731381609063859,0.41136415655756464,-0.4460002288853285,-0.2447899977111467,-0.28730187113756006,-0.31007238498512246,-0.03642209315632868,0.052697985809109636,-0.22844043259327076,0.2760163939116503,0.18193594071869992,0.8087541485465781,0.8509555962462806,0.844292172121767,0.3504041256580453,0.17099093041886015,0.00028415623370693833
libero_goal_t08_ep008_s0056_manipulation,libero_goal,8,manipulation,libero_goal_t8_ep8,7.25989361589736,2.9611674813992748,7.1967769517717315,0.2695654454011613,1.8720036289707813,0.10685166375045103,0.796875,0.9452327477683681,0.42751559281300067,0.45000572213321127,0.2853477626459144,0.25375658045319294,-0.2853477626459144,0.819249556778615,0.9113055046921492,0.9595459487296865,0.5252489127946899,-0.44922679674982835,-0.25693236438544287,-0.031108377203021287,-0.10714193751430533,-0.04084172579537652,-0.04035892080567636,-0.053290226596475164,0.18662665941863127,0.17756709201190204,0.8052650778210116,0.8472540913252461,0.8361467154955368,0.26890378233005263,0.11240844586861982,0.00038713274291681855
libero_goal_t08_ep009_s0016_approach,libero_goal,8,approach,libero_goal_t8_ep9,7.880331693751804,4.722434822651582,7.161877132408067,0.46733198548151705,1.3857294424436364,0.17040658190627653,0.765625,0.8596560997940033,0.31350638017853055,0.5695639734493019,0.07134713321126115,0.38646357862211034,-0.07134713321126115,0.6401868168840934,0.799175297550927,0.9567928873884184,0.4840581368734264,-0.47612869077592124,-0.3610408560311284,-0.2832634756237125,-0.25488097962920575,0.09613756008239872,0.2695840009155413,-0.21481960975051498,0.422417172121767,0.2678437571526665,0.8833550297550927,0.9053630693522545,0.9007445925841153,0.444183451590753,0.12226267452506294,0.00034854137973664947
