state_id,suite,task_id,phase,episode_idx,step,S_median,S_p95,S_max,S_min,S_mean,S_p95_over_median,S_max_over_median,S_gini,raw_dev_median_eps_mid,raw_dev_max_eps_mid,raw_dev_max_eps_large,raw_dev_max_mm_eps_mid,sum_tokens_raw_dev_eps_mid,rank_stab_eps_small_mid,rank_stab_eps_mid_large,rank_stab_dirs_mean,linearity_mid_over_small,linearity_large_over_mid,ctrl_zeros,ctrl_replaced_by_h_t,ctrl_scaled_105,ctrl_permuted,ctrl_all_tokens_eps_mid,ctrl_repeat_identical,ctrl_flow_noise,zeros_over_noise,inbatch_baseline_vs_B1,delta_norm_rel_err,baseline_action_absmean
libero_object_t00_ep004_s0024_approach,libero_object,0,approach,4,24,5.457986389956204e-06,7.091506449796725e-05,0.00015825066657271236,2.666178886556736e-07,1.7858805222203955e-05,12.992898741643122,28.99433135986328,0.6526254946364112,4.431884917721618e-06,0.00012849953782279044,0.00042787412530742586,0.11906522512435913,0.003712346078827977,0.9986052300297551,0.9968542572671092,0.9275577935454337,2.9748970191725945,3.5508673134336686,0.005818441306042504,0.007578112758745369,0.0011555381102429233,2.5762792258241605e-08,0.0003233076330757666,0.0,0.004322006558934694,1.346236112024008,4.76837158203125e-07,3.3783296826683795e-07,0.15044549107551575
libero_object_t00_ep004_s0048_pre_grasp,libero_object,0,pre_grasp,4,48,8.339920896105468e-06,8.133071605698206e-05,0.00018097813881468028,2.8994739409426984e-07,2.0726121874758974e-05,9.751976915627754,21.70022201538086,0.6354867676467678,6.772015694878064e-06,0.00014695424761157483,0.0004950755974277854,0.10235545784235,0.004308380652219057,0.9985794804303044,0.9964165140764477,0.9162348840314335,2.9440588607836418,3.443495248417994,0.0070774383636615975,0.005688024698252022,0.0018622651232856958,3.020087452218334e-08,0.00030475360935467387,0.0,0.0045392612261365576,1.559160843819805,7.152557373046875e-07,3.3783296826683795e-07,0.21559034287929535
libero_object_t00_ep004_s0064_manipulation,libero_object,0,manipulation,4,64,6.5071426433860324e-06,7.172427285695449e-05,0.00019628985319286585,7.340549501577698e-08,1.8398666725261137e-05,11.022391360954138,30.16529083251953,0.6544645186311329,5.283799964672653e-06,0.00015938736032694578,0.0005135025712661445,0.11246546357870102,0.003824567887932062,0.997475108720531,0.9958042458228428,0.9126015678644999,2.948203164074002,3.5089012771129493,0.02155755160997808,0.023605102582988646,0.004194669686655818,3.426081928004932e-08,0.0005059097602584229,0.0,0.0044796094686892305,4.812372989354804,4.76837158203125e-07,4.478046375933076e-07,0.3521483838558197
libero_object_t00_ep005_s0024_approach,libero_object,0,approach,5,24,5.70847714698175e-06,7.632133019797038e-05,0.0004364360647741705,2.3836598472826154e-07,2.0849434804404154e-05,13.369823200277478,76.45402526855469,0.7010711096474336,4.635283403331414e-06,0.00035438613849692047,0.001123415189795196,0.332643061876297,0.004334013909101486,0.998357747768368,0.9967827306019684,0.9249775883115893,2.941335100148792,3.5022517138061513,0.01894112380726781,0.022198964596715255,0.0035522671164984827,2.3750029990229816e-08,0.00042364995105637933,0.0,0.0041292704840248246,4.587038771266392,4.76837158203125e-07,3.3783296826683795e-07,0.16545212268829346
libero_object_t00_ep005_s0048_pre_grasp,libero_object,0,pre_grasp,5,48,8.523040378349833e-06,8.908716699806973e-05,0.00018095807172358036,2.7489730314300687e-07,2.2078684196458198e-05,10.45251025964494,21.23163414001465,0.6391794675234255,6.92070898367092e-06,0.00014693794946651906,0.0005152799421921372,0.10940397530794144,0.00458953995257616,0.9980451762417029,0.9960617418173495,0.9122460803387503,2.9516418256265897,3.515588842026487,0.00996875743815211,0.00440439922169917,0.0033235687742858558,2.7410520187146952e-08,0.0002966928038918325,0.0,0.005588652402594654,1.7837497700740694,4.76837158203125e-07,3.3783296826683795e-07,0.24953524768352509
libero_object_t00_ep005_s0064_manipulation,libero_object,0,manipulation,5,64,8.885095667210408e-06,8.954970689956099e-05,0.0002552688820287585,1.555745114956153e-07,2.2498050384456292e-05,10.078642960484443,28.730009078979492,0.6395729480439301,7.2146976890508085e-06,0.0002072783390758559,0.0007167523726820946,0.17979109287261963,0.004676714073866606,0.9976160162508583,0.9937635900663767,0.8751320859082933,2.973100102442765,3.492290387640545,0.03511047488027631,0.038297511253010265,0.005653709370612564,3.9039447773570484e-08,0.0005826086530100062,0.0,0.004593874239243876,7.642889868499162,5.960464477539062e-07,3.3783296826683795e-07,0.40396103262901306
libero_object_t00_ep006_s0024_approach,libero_object,0,approach,6,24,5.24689403391676e-06,7.286913751158863e-05,0.00015177529712673277,3.0056796163080435e-07,1.7982616554945707e-05,13.88805206290634,28.926692962646484,0.6624884301998589,4.260477908246685e-06,0.0001232415233971551,0.0004002791829407215,0.09498804807662964,0.0037380822468549013,0.9983649004348821,0.995659046692607,0.9208764877546348,2.927692037056568,3.560218867083253,0.006101458686037254,0.00470302272415168,0.0013450278053229517,2.76739848492918e-08,0.0003471753506384045,0.0,0.0048676572616612405,1.2534692477413538,3.5762786865234375e-07,3.3783296826683795e-07,0.18966293334960938
libero_object_t00_ep006_s0048_pre_grasp,libero_object,0,pre_grasp,6,48,6.482739081548061e-06,7.919199379102793e-05,0.00015120486204978079,1.832014362435075e-07,1.8981032553710975e-05,12.215823094968227,23.3242244720459,0.6613586893355645,5.2639838941104244e-06,0.00012277835048735142,0.000397144554881379,0.08468317985534668,0.003945625387132168,0.9981038281071183,0.9959365701533531,0.9116962787060349,2.9479099771582726,3.45998121124738,0.008019070511833558,0.005232213022556239,0.002090951346649992,2.6140508095869546e-08,0.00040412400659917044,0.0,0.0040960702544170224,1.95774730747993,4.76837158203125e-07,3.3783296826683795e-07,0.22764913737773895
libero_object_t00_ep006_s0064_manipulation,libero_object,0,manipulation,6,64,8.683068699610885e-06,8.700392208993435e-05,0.00026100166724063456,7.968693438442642e-08,2.2645726858172566e-05,10.01995090673799,30.05868911743164,0.6727545172523128,7.0506521296920255e-06,0.00021193335123825818,0.0006961475592106581,0.16019093990325928,0.0047074127942323685,0.9984864957656214,0.9958671892881666,0.9116710059510185,2.96246016814039,3.5208424806669827,0.018199866651005085,0.017117664123870734,0.003155928647813541,3.110434156699363e-08,0.0002564655629919707,0.0,0.004298538311887087,4.233966369608841,4.76837158203125e-07,3.3783296826683795e-07,0.39237648248672485
libero_object_t00_ep007_s0024_approach,libero_object,0,approach,7,24,6.647755981248338e-06,7.966891280375421e-05,0.0002474610519129783,3.435056612488552e-07,2.045221481239423e-05,11.984331709599502,37.22475051879883,0.6701681440747995,5.397977929533226e-06,0.0002009383897529915,0.0006476384587585926,0.1750212460756302,0.004251442849636078,0.9980566205081254,0.9955431734950789,0.9245741779201954,2.964820828107392,3.5053147258204693,0.008425009218474527,0.014109618351488416,0.0019136240034713543,3.065896779638878e-08,0.0002671821928844323,0.0,0.00474458530265319,1.7757103479124363,4.76837158203125e-07,4.319687170184494e-07,0.17345097661018372
libero_object_t00_ep007_s0048_pre_grasp,libero_object,0,pre_grasp,7,48,8.035853170440532e-06,8.170737055479549e-05,0.00020576298993546516,2.1597286092855938e-07,2.0709065211121924e-05,10.167852600312782,25.60561752319336,0.6422583662683875,6.525112439703662e-06,0.00016707954637240618,0.000552841171156615,0.12297604233026505,0.004304834641516209,0.998547293430991,0.9960281242847333,0.922396190966659,2.964130675106029,3.510493409923588,0.008922468366670974,0.0056179260894928,0.002274408170113336,2.9512735548699346e-08,0.0004470051817070912,0.0,0.004968660772067142,1.7957491517294522,4.76837158203125e-07,3.3783296826683795e-07,0.23869727551937103
libero_object_t00_ep007_s0064_manipulation,libero_object,0,manipulation,7,64,5.680772574123694e-06,5.957116445642896e-05,0.0002142575103789568,8.407627660744765e-08,1.625605727895163e-05,10.486454734656986,37.71626281738281,0.6617105362348374,4.6127870518830605e-06,0.00017397709598299116,0.0005831196322105825,0.1338241845369339,0.0033791791647672653,0.9983684767681391,0.9954823758297093,0.9031385900663768,2.9537392561360383,3.48526233321079,0.016092039713101285,0.016690610705471575,0.0027282182148349187,4.469326142473719e-08,0.0003401170421754389,0.0,0.004220132815504842,3.8131595417989805,3.5762786865234375e-07,3.219970476919798e-07,0.38776832818984985
libero_object_t00_ep008_s0024_approach,libero_object,0,approach,8,24,5.327302460500505e-06,7.235713565023616e-05,0.0003560139157343656,2.9737205409219314e-07,1.8379181710770354e-05,13.582321669687616,66.82817840576172,0.6934692724042949,4.3257696233922616e-06,0.00028908331296406686,0.0009870805079117417,0.2518422603607178,0.0038205168675631285,0.9986867704280156,0.9965631437399862,0.9151152532997635,2.9590277950332564,3.566805513196064,0.02992565861835124,0.03355831934215334,0.0036012211683375144,2.490557269932617e-08,0.00044732608410864795,0.0,0.005009530396662027,5.973745291233573,2.384185791015625e-07,3.219970476919798e-07,0.17220847308635712
libero_object_t00_ep008_s0040_pre_grasp,libero_object,0,pre_grasp,8,40,5.869887900189497e-06,7.400380854960531e-05,0.000136949893203564,2.6631926175468834e-07,1.7693757399683818e-05,12.60736317421262,23.330921173095703,0.659900908668159,4.766348865814507e-06,0.00011120332783320919,0.0003999630862381309,0.084547258913517,0.003678036853671074,0.9981374456397345,0.9963550011444267,0.9048583295185778,2.934820784926365,3.512504528343309,0.010700710457008192,0.009466704246375563,0.0020800810345178986,3.0046882517636994e-08,0.0004111033971763834,0.0,0.003775547967787103,2.8342138805562618,4.76837158203125e-07,3.3783296826683795e-07,0.22314909100532532
libero_object_t00_ep008_s0056_manipulation,libero_object,0,manipulation,8,56,7.68191421229858e-06,7.185441063484177e-05,0.00035009579733014107,5.928062662974298e-08,1.7538746760692447e-05,9.353711672515738,45.574031829833984,0.6629602404677372,6.237715297174873e-06,0.0002842778048943728,0.0008994995732791722,0.18708114326000214,0.0036458144895732403,0.9982289997711147,0.9951891165026322,0.9063863775082016,2.9444149411671603,3.604648963979275,0.009215155672725447,0.009440743114544787,0.0017675503284298047,3.2920639295379885e-08,0.0005090824229784037,0.0,0.00379760920419508,2.4265676580270035,3.5762786865234375e-07,3.3783296826683795e-07,0.3910420536994934
libero_object_t00_ep009_s0024_approach,libero_object,0,approach,9,24,6.024399226589594e-06,6.26033179287333e-05,0.00019401258032303303,2.80582327150114e-07,1.769909795257263e-05,10.391628372240692,32.2044677734375,0.6623581428316313,4.89181229568203e-06,0.00015753821935504675,0.0004917000769637525,0.13449294865131378,0.0036791469901800156,0.9985658903639276,0.9963228141451133,0.9103444247348745,2.9221757023221047,3.5329932311533687,0.004434545620812673,0.006874164227519178,0.0007889176223638244,2.7870018388423776e-08,0.0003461645933699066,0.0,0.0046573932808014525,0.952151848351009,4.76837158203125e-07,4.319687170184494e-07,0.14019927382469177
libero_object_t00_ep009_s0048_pre_grasp,libero_object,0,pre_grasp,9,48,8.534361768397503e-06,8.48936069814954e-05,0.00014272502448875457,2.9313602567526686e-07,2.082690662064124e-05,9.947270725721284,16.723573684692383,0.6348176262015891,6.929902156116441e-06,0.00011589271161938086,0.00043575550080277026,0.09825387597084045,0.004329330287873745,0.9982869363698786,0.9958400091554132,0.9093039501792934,2.932056418238006,3.5260949724064634,0.007502368506363635,0.00462579164014692,0.0017718833408526152,2.9139332107707185e-08,0.000275810343286578,0.0,0.0042280646245710166,1.7744214368825624,4.76837158203125e-07,3.3783296826683795e-07,0.23908475041389465
libero_object_t00_ep009_s0064_manipulation,libero_object,0,manipulation,9,64,5.412602149590384e-06,6.588947508134879e-05,0.00019587510905694216,6.773123573111661e-08,1.5348981833085418e-05,12.173345326394475,36.18871307373047,0.6583205322812925,4.395033101900481e-06,0.0001590505853528157,0.0005543372826650739,0.12852458655834198,0.0031906235963106155,0.9980358777752346,0.9939538509956511,0.9010538261997406,2.941043605114032,3.5630150568622905,0.013853391691787186,0.015380535650804463,0.002451694946944386,3.533244059790857e-08,0.0003477002227393482,0.0,0.0036907147183645435,3.7535796583936465,7.152557373046875e-07,3.3783296826683795e-07,0.38343629240989685
libero_spatial_t02_ep000_s0024_approach,libero_spatial,2,approach,0,24,7.741161425656173e-06,8.404956861340906e-05,0.00014616991393268108,1.087296013224659e-07,2.0249261069693603e-05,10.857488171587207,18.88216781616211,0.6497509391158449,6.285823474172503e-06,0.00011868996807606891,0.00046552237472496927,0.09504953771829605,0.004209253937005997,0.9985444323643854,0.9964408331425956,0.9257712958724346,2.929196974325232,3.4674177130125523,0.037192891362937505,0.03871940613793194,0.003976888525655133,3.934080071913963e-08,0.000401531225515384,0.0,0.004271670067079784,8.70687360654786,4.76837158203125e-07,3.3783296826683795e-07,0.23122844099998474
libero_spatial_t02_ep000_s0040_pre_grasp,libero_spatial,2,pre_grasp,0,40,8.129141860990785e-06,5.6756122830847744e-05,9.94698129943572e-05,1.6529162394363084e-07,1.544476253911853e-05,6.981809863991016,12.236201286315918,0.5874107208811447,6.600862434424926e-06,8.076948142843321e-05,0.0003252923779655248,0.07025288790464401,0.0032105338759720325,0.9980423151750972,0.9952141508354314,0.8886482413977265,2.9351466831026727,3.501512096821985,0.004804965697152498,0.004022663230882501,0.0008559918999915427,2.4948756827223436e-08,0.0005884068836096335,0.0,0.06822394841886142,0.07042931123910297,4.76837158203125e-07,4.319687170184494e-07,0.19776204228401184
libero_spatial_t02_ep000_s0064_manipulation,libero_spatial,2,manipulation,0,64,9.753341146279126e-06,6.363537431752775e-05,0.00013527041301131248,1.9420765795530315e-07,1.8274111425853334e-05,6.524469242194453,13.869135856628418,0.593750534810773,7.919712516013533e-06,0.00010983958054566756,0.0004113710019737482,0.07790929824113846,0.0037986761890351772,0.9983455882352941,0.9959301327534905,0.8840700579842832,2.9632335692579264,3.495874256561827,0.015680961058922444,0.014108678495615156,0.0034659890839507375,3.9630484062934456e-08,0.0006124950585525119,0.0,0.004542658659631552,3.451934700326857,4.76837158203125e-07,3.3783296826683795e-07,0.4782729744911194
libero_spatial_t02_ep001_s0016_approach,libero_spatial,2,approach,1,16,6.733895133947954e-06,8.236898793256842e-05,0.00020148658950347453,1.2661442383432586e-07,1.955295738298446e-05,12.231997424093692,29.921255111694336,0.6603145738279049,5.467923074320424e-06,0.00016360711015295237,0.0005576445837505162,0.12463752180337906,0.004064512439072132,0.9984063859006638,0.9966103513389791,0.9178971637293049,2.9371755234548576,3.48028864235601,0.056693924332050886,0.060648645519858914,0.005136017803377881,2.4964272417739956e-08,0.0003436549853922032,0.0,0.004530450933376629,12.513969396374382,3.5762786865234375e-07,3.219970476919798e-07,0.2159336507320404
libero_spatial_t02_ep001_s0032_pre_grasp,libero_spatial,2,pre_grasp,1,32,1.0123210813617334e-05,7.712164006079547e-05,0.00016869528917595744,2.451755278798373e-07,2.1176490918151103e-05,7.618298332487017,16.664207458496094,0.604177740571767,8.220046765927691e-06,0.00013698058319278061,0.0005300103221088648,0.10599297285079956,0.0044019995257258415,0.9975952735179675,0.9944774261844815,0.8744678416113527,2.9927705045209687,3.5642399440254864,0.004022241092137245,0.005768990934036337,0.0015348205439987186,3.5487065256891014e-08,0.0004146748585384842,0.0,0.0039232103712727,1.0252422662801075,4.76837158203125e-07,3.3783296826683795e-07,0.22636310756206512
libero_spatial_t02_ep001_s0056_manipulation,libero_spatial,2,manipulation,1,56,7.680320777581073e-06,6.450114778999705e-05,0.00019327086920384318,1.8502203147363616e-07,1.747704482113477e-05,8.398236175014524,25.164426803588867,0.6491608199861769,6.236419721972197e-06,0.00015693595923949033,0.000510964950080961,0.11972685903310776,0.0036329880822449923,0.9980816548409247,0.9962233920805676,0.9003855287251087,2.921657281529317,3.5009719383617783,0.014274897987741524,0.009009227172887494,0.002912868807009794,4.1447591651395356e-08,0.0003818468196369496,0.0,0.004308903232001944,3.312884327901074,5.960464477539062e-07,3.3783296826683795e-07,0.49943089485168457
libero_spatial_t02_ep002_s0016_approach,libero_spatial,2,approach,2,16,6.953382580832113e-06,6.400008896889631e-05,0.00012576847802847624,1.325068978985655e-07,1.748968497850001e-05,9.204166206145585,18.08738136291504,0.632644955454549,5.646146746585146e-06,0.00010212400229647756,0.00035929997102357447,0.08242861181497574,0.003635615576058626,0.9978813801785306,0.9957477397573815,0.9023260471503777,2.91779122485561,3.498423675141826,0.04610460710149463,0.04781177440087407,0.00518452671463968,3.1204022078961285e-08,0.00043191477787808853,0.0,0.004530577483201557,10.17632018709336,4.76837158203125e-07,3.3783296826683795e-07,0.20222456753253937
libero_spatial_t02_ep002_s0032_pre_grasp,libero_spatial,2,pre_grasp,2,32,1.0275978638674133e-05,7.932226617413107e-05,0.00014962056593503803,2.60513246530536e-07,2.000754466280341e-05,7.71919336963177,14.560225486755371,0.6109218986558751,8.344094567291904e-06,0.00012149190297350287,0.0004561948589980602,0.11323525756597519,0.004159008152782917,0.9980537594415197,0.994543230716411,0.8830875200274662,2.9248227892170693,3.452130466208551,0.006520121636048152,0.0054583273791434924,0.0019445959442716402,2.774457203848468e-08,0.000324134184455203,0.0,0.004137929548242265,1.575696627995469,7.152557373046875e-07,2.2786129894036833e-07,0.20713497698307037
libero_spatial_t02_ep002_s0056_manipulation,libero_spatial,2,manipulation,2,56,8.104765583993867e-06,7.725281102466397e-05,0.0001957932981895283,1.9669472806072008e-07,1.8340142560191453e-05,9.531776116662874,24.157798767089844,0.635674010847796,6.581070010724943e-06,0.0001589841558597982,0.0005589508800767362,0.1367027461528778,0.00381240202113986,0.9982654783703364,0.9957463092240787,0.898703459983215,2.9479859435694302,3.5072473680304967,0.021607896481072367,0.017279294445297643,0.004409691787240095,4.0190488598346656e-08,0.000402839068742702,0.0,0.0037033759400478313,5.834648394025395,4.76837158203125e-07,3.3783296826683795e-07,0.4818265736103058
libero_spatial_t02_ep003_s0016_approach,libero_spatial,2,approach,3,16,7.566294698335696e-06,7.403902418445796e-05,0.0001588626328157261,1.1102672914375944e-07,1.964013063115999e-05,9.785374101374058,20.99609375,0.6458895423748721,6.14383134234231e-06,0.00012899645662400872,0.0004390465619508177,0.10153031349182129,0.004082633648067713,0.9978491931792172,0.9962176699473564,0.9175376230258641,2.9444589458302968,3.501520908910515,0.043028717870927984,0.04329284668160475,0.005008158571173654,2.9892615364963046e-08,0.00021920544040220178,0.0,0.004652260262388916,9.248991983271571,7.152557373046875e-07,3.3783296826683795e-07,0.19695864617824554
libero_spatial_t02_ep003_s0032_pre_grasp,libero_spatial,2,pre_grasp,3,32,8.78281207405962e-06,5.112714188726386e-05,0.00015367324522230774,1.6557947901674197e-07,1.5490859368583187e-05,5.821272441689818,17.49704360961914,0.5683006999607819,7.1316435423796065e-06,0.00012478267308324575,0.0003992603160440922,0.09954874962568283,0.003220115788280964,0.9981174181734951,0.9946855687800412,0.8806942378118562,2.9721270996895903,3.4940188818116997,0.0055894871654440246,0.005424741785017615,0.0018478203048080083,2.3023844581934863e-08,0.00029817976705490856,0.0,0.003765177558576606,1.484521534107168,4.76837158203125e-07,3.3783296826683795e-07,0.2104421854019165
libero_spatial_t02_ep003_s0056_manipulation,libero_spatial,2,manipulation,3,56,8.059843821683899e-06,6.63160317344591e-05,0.00016525205865036696,2.1600790489628707e-07,1.6323914678650908e-05,8.22795493332575,20.50313377380371,0.6072206671023437,6.544593361468287e-06,0.00013418465096037835,0.00048770601279102266,0.10985983163118362,0.0033932849764823914,0.9980308709086747,0.995659046692607,0.8868898775463494,2.918165047011439,3.441733106656579,0.01408805287260625,0.01340116828537908,0.0025429929723543225,4.2044377600670444e-08,0.00029628460598297366,0.0,0.004461763958803365,3.157507434881121,3.5762786865234375e-07,3.3783296826683795e-07,0.4655931890010834
libero_spatial_t02_ep004_s0016_approach,libero_spatial,2,approach,4,16,8.314665137731936e-06,8.17295385786565e-05,0.0001535660558147356,1.481532194702595e-07,1.911241633933969e-05,9.829564657723617,18.469301223754883,0.6420158650181531,6.751508408342488e-06,0.0001246956380782649,0.000470601866254583,0.09461674839258194,0.003972935955971479,0.9971303501945525,0.994372997253376,0.8887982089723049,2.910292659709146,3.4853881670617524,0.049953434031103375,0.052006392493228956,0.004801575681391506,2.6226577108484213e-08,0.00043668920048578523,0.0,0.0044743051909496515,11.16451200784115,4.76837158203125e-07,3.3783296826683795e-07,0.20908606052398682
libero_spatial_t02_ep004_s0032_pre_grasp,libero_spatial,2,pre_grasp,4,32,8.868502845871262e-06,7.590690984216053e-05,0.00016180604870896786,1.4861886654671252e-07,1.981748573598452e-05,8.559157183729049,18.245023727416992,0.5996954135871061,7.201225344033446e-06,0.0001313865213887766,0.00045437191147357225,0.10634341835975647,0.004119500983506441,0.9980516136415656,0.9962391279468986,0.8995553425650415,2.9875447407320306,3.475155652878545,0.011312274444400331,0.007628745867483912,0.002004913540641483,2.9753429423124965e-08,0.0003365669018169469,0.0,0.004104841485777703,2.7558370971436204,7.152557373046875e-07,3.3783296826683795e-07,0.18192264437675476
libero_spatial_t02_ep004_s0056_manipulation,libero_spatial,2,manipulation,4,56,8.074238394328859e-06,6.782680975447875e-05,0.00029072168399579823,1.418794965957204e-07,1.9185470591764897e-05,8.40039721915055,36.006080627441406,0.6332337589637546,6.556282187375473e-06,0.00023606601462233812,0.0008377207559533417,0.20447927713394165,0.003988122567534447,0.9977275978484779,0.9951462005035477,0.8763642519264515,2.9708775103620075,3.457842189298847,0.017907343114566023,0.01367790481230708,0.003640586416451575,3.6543710718197786e-08,0.000447937730302844,0.0,0.0043624957062086845,4.104839138083362,4.76837158203125e-07,3.219970476919798e-07,0.4877281188964844
libero_spatial_t02_ep005_s0016_approach,libero_spatial,2,approach,5,16,8.363055712834466e-06,0.00010418030615255702,0.00022349983919411898,1.3949052402040252e-07,2.2318778064800426e-05,12.457205802500566,26.72466278076172,0.6590417069635272,6.790802217437886e-06,0.00018148188246414065,0.0006155961309559643,0.11506528407335281,0.004639449063688517,0.9983076791027695,0.9962577248798352,0.8937170977340353,2.9253411534499127,3.4485343283576873,0.04345609677177241,0.04594077434094978,0.003994596088243683,3.141550173100997e-08,0.00048616242115485713,0.0,0.0047820004524858385,9.087430501848347,4.76837158203125e-07,3.219970476919798e-07,0.23567260801792145
libero_spatial_t02_ep005_s0032_pre_grasp,libero_spatial,2,pre_grasp,5,32,1.0273741281707771e-05,8.703566709300503e-05,0.0002961051359307021,2.00836566932594e-07,2.206987119279802e-05,8.471662338623478,28.821548461914062,0.6100515863163538,8.342278306372464e-06,0.00024043738085310906,0.0008451009052805603,0.19318193197250366,0.004587708041071892,0.9981667715724422,0.9961132410162509,0.8947191863126575,2.97761246535003,3.5334305702751037,0.012941302951208796,0.01035465885284599,0.002246035897463126,2.7272367903761787e-08,0.0006203805172475826,0.0,0.004551022635958989,2.843603292358007,4.76837158203125e-07,4.478046375933076e-07,0.21348169445991516
libero_spatial_t02_ep005_s0056_manipulation,libero_spatial,2,manipulation,5,56,9.856829819909763e-06,7.135298801586032e-05,0.0001950777368620038,1.4932111014331895e-07,1.9214110579923727e-05,7.238938819024223,19.79112434387207,0.5944339365356707,8.003746188478544e-06,0.0001584031415404752,0.0005524945445358753,0.12905043363571167,0.003994075581431389,0.9978556305790799,0.995113298237583,0.8755059319447623,2.943560528874567,3.51462665954147,0.013229708380749732,0.009951953933876411,0.0030166597662832483,3.961680281004534e-08,0.0002737415272369735,0.0,0.003958196545803634,3.3423576185916004,4.76837158203125e-07,2.2786129894036833e-07,0.5073488354682922
libero_spatial_t02_ep006_s0016_approach,libero_spatial,2,approach,6,16,6.8469053076114506e-06,8.760981654631905e-05,0.0002162933087674901,1.327222634017744e-07,1.927266566781327e-05,12.795535006001392,31.589937210083008,0.6688404665087611,5.559687451750506e-06,0.00017563016444910318,0.0005765153910033405,0.15669871866703033,0.004006247967481613,0.9979965381094071,0.9967813000686656,0.9116705291065843,2.931351140095389,3.51764992075016,0.051902493273546194,0.0548149589117559,0.00552397398633258,2.6279674565542137e-08,0.00046304686429097706,0.0,0.00430302266017737,12.061868452118906,4.76837158203125e-07,3.3783296826683795e-07,0.19926717877388
libero_spatial_t02_ep006_s0032_pre_grasp,libero_spatial,2,pre_grasp,6,32,1.2494752809288912e-05,8.34952497825725e-05,0.0002475293294992298,3.4953995964315254e-07,2.310670242877677e-05,6.682425099318495,19.8106632232666,0.604870218273504,1.0145739906874951e-05,0.00020099383255001158,0.0007022270001471043,0.14382296800613403,0.004803236573934555,0.9984907873655299,0.9953779468986038,0.8854264419775691,2.9616717253278777,3.45425366629777,0.008579293924529104,0.007422336963228613,0.1342995668868989,2.1953561052246966e-08,0.0003145049318540893,0.0,0.06921258055495731,0.12395570076623327,4.76837158203125e-07,3.219970476919798e-07,0.1852210909128189
libero_spatial_t02_ep006_s0056_manipulation,libero_spatial,2,manipulation,6,56,9.2771188064944e-06,7.32678163331002e-05,0.00014478203956969082,2.4560847577959066e-07,1.8722374079516158e-05,7.897690852229837,15.606358528137207,0.602278639900317,7.5330203799239825e-06,0.0001175630241050385,0.000372338923625648,0.0849691703915596,0.0038918573409318924,0.9982669089036392,0.9953886758983749,0.900305418860151,2.9492476896167172,3.4427006831741997,0.015675640425629144,0.012154160067060323,0.0025449908480426973,3.502423896610785e-08,0.0003551603554536471,0.0,0.003595688696837366,4.359565509499433,4.76837158203125e-07,3.3783296826683795e-07,0.4604782164096832
libero_spatial_t02_ep007_s0016_approach,libero_spatial,2,approach,7,16,7.346806341956835e-06,6.381892853823956e-05,0.00018692563753575087,1.2675518235027994e-07,1.7614058378967457e-05,8.686621855509706,25.443115234375,0.6478203457236855,5.965606760582887e-06,0.0001517836208222434,0.0005362355732358992,0.1367972046136856,0.003661469556391239,0.9978398947127489,0.9965667200732433,0.9029731250476845,2.9246798019529403,3.5300291840826032,0.04358930394512921,0.044911604856901,0.0045480996689378946,3.0822277542182754e-08,0.00045330271215144734,0.0,0.004611744453157249,9.451803842966084,3.5762786865234375e-07,3.3783296826683795e-07,0.20557533204555511
libero_spatial_t02_ep007_s0032_pre_grasp,libero_spatial,2,pre_grasp,7,32,1.0119785656570457e-05,7.121396993170492e-05,0.00019634344789665192,2.510120395982085e-07,1.9893599528586492e-05,7.037102597668948,19.40193748474121,0.5880666698729033,8.21726553112967e-06,0.00015943085600156337,0.0005563575541600585,0.12949496507644653,0.004135322291404009,0.997819151979858,0.995418717097734,0.8837667849240863,2.955275428009415,3.484976420961842,0.011881231391880975,0.009126595212027126,0.002522051300966361,2.8514184150161894e-08,0.00045256216203763303,0.0,0.0670990264546983,0.17707010100813536,4.76837158203125e-07,3.3783296826683795e-07,0.19558408856391907
libero_spatial_t02_ep007_s0056_manipulation,libero_spatial,2,manipulation,7,56,8.004373739822768e-06,6.756285802111961e-05,0.00023516942746937275,1.2780488134467305e-07,1.9113153030048124e-05,8.440742551161232,29.380115509033203,0.616633469798454,6.4995520006050356e-06,0.00019095758034382015,0.0006508275982923806,0.10008356720209122,0.003973089158535004,0.9980480373083085,0.9956225680933852,0.8971191443503471,2.947663168199273,3.440910338587625,0.014190473378891753,0.009050657146215321,0.002359924995330043,3.2242751082824155e-08,0.0003261173926583781,0.0,0.003973753514236597,3.5710502244419917,9.5367431640625e-07,3.3783296826683795e-07,0.4682190716266632
libero_spatial_t02_ep008_s0016_approach,libero_spatial,2,approach,8,16,7.242578249133658e-06,6.300182940321974e-05,0.0001857273164205253,1.485916385490782e-07,1.7093583664973266e-05,8.698812389186944,25.64381217956543,0.6279567230232259,5.880973731109407e-06,0.00015081057790666819,0.0004651425697375089,0.12807144224643707,0.0035532773472368717,0.9979464694438086,0.9959487296864271,0.9127489127946898,2.965850618525197,3.4457780320789606,0.04861110796514942,0.052869347272395395,0.0055945247994083624,2.719979017013146e-08,0.00044418579732165726,0.0,0.0039767039354390524,12.223969587462502,4.76837158203125e-07,3.3783296826683795e-07,0.2013317048549652
