state_id,suite,phase,episode,spearman_U_S,pearson_U_S,spearman_Umse_S,top_quartile_overlap_U_S,frac_highU_highS,frac_highU_lowS,frac_lowU_highS,spearman_U_tokennorm,spearman_S_tokennorm,U_snr_over_render_floor,E_action_total,errdev_sum,superposition_ratio,flow_noise_scale,ctrl_zeros,U_global,U_trivial_h_t,eef_displacement,spearman_U_only_mse,auroc_U_only_mse,auprc_U_only_mse,spearman_U_only_l2,auroc_U_only_l2,auprc_U_only_l2,spearman_U_only_cos,auroc_U_only_cos,auprc_U_only_cos,spearman_S_only,auroc_S_only,auprc_S_only,spearman_R_mul_U_l2_S,auroc_R_mul_U_l2_S,auprc_R_mul_U_l2_S,spearman_R_mul_U_mse_S,auroc_R_mul_U_mse_S,auprc_R_mul_U_mse_S,spearman_attention_only,auroc_attention_only,auprc_attention_only,spearman_attention_x_U_l2,auroc_attention_x_U_l2,auprc_attention_x_U_l2,spearman_attention_x_S,auroc_attention_x_S,auprc_attention_x_S
libero_goal_t08_ep003_s0032_pre_grasp,libero_goal,pre_grasp,libero_goal_3,-0.02826161593041886,0.0002696435250781984,-0.02826161593041886,1.0,0.0625,0.08203125,0.07421875,-0.5613462748912794,-0.30484092469672697,68.37157823227969,0.0051954184686262075,0.04193451086355793,8.07144046563133,0.003783313172841072,0.007756145152241966,0.09182998072097968,0.06832019819108769,0.03619101653417755,0.20675354772259097,0.6451009114583334,0.41164663798207024,0.20675354772259097,0.6451009114583334,0.41164663798207024,0.20929489013504235,0.646728515625,0.41380122168453903,0.8305948157473106,0.904541015625,0.7745033141049853,0.8666349565117876,0.9324544270833334,0.8429969437690115,0.8637116617074846,0.93017578125,0.8269202685337929,0.17044160563057908,0.6172688802083334,0.3677383347232094,0.27565876058594646,0.6853841145833334,0.4384562198262253,0.7564781700617991,0.86962890625,0.7035032687609432
libero_goal_t08_ep003_s0048_manipulation,libero_goal,manipulation,libero_goal_3,-0.20214866102082857,-0.009029959277283842,-0.20214866102082857,1.0,0.0625,0.08984375,0.08984375,-0.43181291485465784,-0.27401221675440607,7.1713474281873,0.007015430166888885,0.04458383641587402,6.35511085639464,0.005952947263756943,0.019000546997964874,0.0917704326387992,0.10655595634535073,0.08355329280819904,0.09867031929503318,0.6443684895833334,0.42930814102371134,0.09867031929503318,0.6443684895833334,0.42930814102371134,0.10217011902037079,0.6459147135416666,0.4341625009580242,0.7355573357747769,0.8548990885416666,0.7063100869095361,0.7709294174868391,0.890869140625,0.7806556949186666,0.7694438086518655,0.9060872395833334,0.8053979102368513,0.3342941748683909,0.7263997395833334,0.427690489080769,0.33236796177615013,0.76220703125,0.5035566539798768,0.7175490672922865,0.8693033854166666,0.6950370342655636
libero_goal_t08_ep004_s0016_approach,libero_goal,approach,libero_goal_4,-0.002094300755321584,0.008625666954610714,-0.002094300755321584,0.8125,0.05078125,0.06640625,0.0703125,-0.485912108033875,-0.4238777466239414,13.076065244363393,0.005544949968193087,0.04286448942248968,7.730365407869997,0.005116759094252435,0.07181726558449199,0.09096152433049495,0.18434771833780744,0.07710559540581365,0.1747861352712291,0.5714518229166666,0.3688331849891895,0.1747861352712291,0.5714518229166666,0.3688331849891895,0.1783953707942321,0.572998046875,0.37075011334409386,0.8754041256580454,0.925537109375,0.8102211682438238,0.8927135786221103,0.932861328125,0.8245710137336232,0.8787365529869535,0.92236328125,0.7977130931263886,0.20385743305104143,0.6736653645833334,0.41931158468505736,0.27001888303959715,0.7119140625,0.435640029504356,0.8149583714808881,0.9115397135416666,0.8002090332691522
libero_goal_t08_ep004_s0032_pre_grasp,libero_goal,pre_grasp,libero_goal_4,-0.03812728885328451,-0.04214993780799961,-0.03812728885328451,0.875,0.0546875,0.0625,0.07421875,-0.4739728770885786,-0.2979414625772488,25.645519425277175,0.005269001539264891,0.041983610045307554,7.968039054922146,0.004310518921136543,0.0064929034364090135,0.08522773401606436,0.1124038928723711,0.06243603422541323,0.19620837148088807,0.63134765625,0.3999152585952144,0.19620837148088807,0.63134765625,0.3999152585952144,0.1989356832227054,0.6333821614583334,0.40224677340797443,0.7944523918516823,0.8888346354166666,0.7734958304192432,0.8350473506523232,0.9182942708333334,0.8122193054872453,0.8366202220187686,0.9258626302083334,0.8168217182672939,0.15060583085374227,0.6451822916666666,0.3692430974833161,0.24632567521171894,0.7132161458333334,0.43004784322560663,0.7242368104829481,0.8715006510416666,0.7310575726464958
libero_goal_t08_ep004_s0056_manipulation,libero_goal,manipulation,libero_goal_4,-0.15960746166170747,-0.1456277119457809,-0.15960746166170747,0.8125,0.05078125,0.06640625,0.109375,-0.537461375600824,-0.24970817120622568,20.389179494039556,0.011391479719139126,0.040978399543615006,3.5972850370585405,0.004190878902248913,0.006404142939141489,0.09662140797805215,0.0731153631383155,0.09191497102662331,0.11527380407415885,0.5887858072916666,0.4006301753833378,0.11527380407415885,0.5887858072916666,0.4006301753833378,0.11705338750286107,0.5895182291666666,0.4024831648049232,0.7709158274204624,0.8445638020833334,0.6832634011692046,0.8165469787136644,0.8800455729166666,0.726907622926068,0.8103134298466468,0.884521484375,0.7069894015370197,0.2646057450217441,0.6727701822916666,0.3608560514790222,0.3110487239642939,0.7178548177083334,0.38543996107311396,0.7276028553444724,0.8361002604166666,0.6598965781603463
libero_goal_t08_ep005_s0016_approach,libero_goal,approach,libero_goal_5,0.11647402151522088,0.0966752174249949,0.11647402151522088,1.5,0.09375,0.05859375,0.05078125,-0.4791800183108263,-0.4982704852368963,14.52698684327362,0.013799780840876243,0.06997268270813592,5.070564780338415,0.00487130571748127,0.05689888214637331,0.08871368756934633,0.1720143113934278,0.0813794820841229,0.26213735980773634,0.6476236979166666,0.35172518194334423,0.26213735980773634,0.6476236979166666,0.35172518194334423,0.2651593614099336,0.649658203125,0.35503699921129933,0.8868040455481804,0.9344889322916666,0.8446047840027112,0.8984571698329137,0.947265625,0.8653238235569908,0.8844193465323873,0.9386393229166666,0.8294723815576537,0.19502460517280842,0.5923665364583334,0.2954515858532285,0.3097211890592813,0.6649576822916666,0.34145739697599103,0.8330703536278324,0.9000651041666666,0.782458967721797
libero_goal_t08_ep005_s0032_pre_grasp,libero_goal,pre_grasp,libero_goal_5,0.025874771114671548,0.05714909980335364,0.025874771114671548,1.3125,0.08203125,0.0625,0.05859375,-0.5020170519569696,-0.3180311570153353,24.774937146886003,0.008006446362362297,0.047820606597253734,5.972763000331185,0.005854054129041019,0.007627873904282079,0.09267789012098618,0.11815709601671218,0.07074096635246718,0.2239785992217899,0.6160481770833334,0.36018910650754177,0.2239785992217899,0.6160481770833334,0.36018910650754177,0.22700989929045548,0.6180013020833334,0.3637135259260221,0.8062771801327535,0.8723958333333334,0.7576796947818508,0.8405384527351797,0.8872884114583334,0.7466820806072303,0.8318765735866331,0.882568359375,0.7128492602558473,0.09323286221103227,0.5440266927083334,0.2992195667877368,0.23039454108491644,0.6180013020833334,0.36401395278947135,0.7229078450446327,0.820556640625,0.6674875691824875
libero_goal_t08_ep005_s0056_manipulation,libero_goal,manipulation,libero_goal_5,-0.17640692950331885,-0.05706806783448868,-0.17640692950331885,0.8125,0.05078125,0.0703125,0.09375,-0.5191977569237812,-0.31139133669031815,29.138231532544086,0.0105833413151469,0.05315646474640879,5.022654298253723,0.004436640854404809,0.007610935590581007,0.09968974384293651,0.06607294266251744,0.08351174427025491,0.11850108720531013,0.6566569010416666,0.43782049764506115,0.11850108720531013,0.6566569010416666,0.43782049764506115,0.12070625429159991,0.6576334635416666,0.44027739245175335,0.7823243305104143,0.8126627604166666,0.6466755108418116,0.8282036793316548,0.8622233072916666,0.7305529381802827,0.8263461318379491,0.8841959635416666,0.7424459877744337,0.25313215266651407,0.6513671875,0.3844855418257009,0.3008411535820554,0.7298177083333334,0.45886028044312244,0.7514591439688716,0.81591796875,0.6476340900124374
libero_goal_t08_ep006_s0016_approach,libero_goal,approach,libero_goal_6,0.11935296978713665,0.13558811589306594,0.11935296978713665,1.25,0.078125,0.03125,0.0703125,-0.4507460231174182,-0.440981202792401,16.389094186742046,0.00891214103236901,0.052789020165581145,5.92327028643855,0.005170846124243008,0.06882079471856786,0.09292464255067281,0.19524255363353576,0.08343464492884384,0.2556248569466697,0.6070963541666666,0.3487468311317383,0.2556248569466697,0.6070963541666666,0.3487468311317383,0.25823701075761046,0.608642578125,0.34968853619565693,0.8773818379491874,0.9420572916666666,0.8609700041380716,0.8897666800183108,0.944091796875,0.8657051149416732,0.8740100709544518,0.9261881510416666,0.8219354362220802,0.28244234950789654,0.6883951822916666,0.3810299652607188,0.38677400434882125,0.7353515625,0.42434306472470007,0.8376709487296864,0.929931640625,0.8289609846950836
libero_goal_t08_ep006_s0032_pre_grasp,libero_goal,pre_grasp,libero_goal_6,-0.1150735294117647,-0.061365614189618396,-0.1150735294117647,1.1875,0.07421875,0.06640625,0.078125,-0.47191863126573586,-0.2875500686655985,35.85398405036391,0.005833248231691822,0.03547112310828514,6.0808526740850555,0.004139830282686996,0.13401322908528499,0.079837931444929,0.08271739776329169,0.04613419774597384,0.1308101110093843,0.6083984375,0.37767091263957564,0.1308101110093843,0.6083984375,0.37767091263957564,0.13235723277637904,0.6092936197916666,0.37972769456359234,0.8528939688715953,0.8998209635416666,0.7746461739642277,0.8892252231631952,0.9249674479166666,0.8162297248704341,0.8830968184939345,0.9220377604166666,0.7714985701113042,0.1511608777752346,0.6097005208333334,0.385897997298413,0.22261387045090408,0.6807454427083334,0.3922736431716126,0.7902838178072785,0.8690592447916666,0.7370345371631171
libero_goal_t08_ep006_s0056_manipulation,libero_goal,manipulation,libero_goal_6,0.05883711947814145,0.045175785413242325,0.05883711947814145,1.4375,0.08984375,0.0390625,0.0546875,-0.6118548294804304,-0.4038931963836118,8.943592996924878,0.011606909129868394,0.06604272050978205,5.689948958059162,0.0056642656451467484,0.014575375166853524,0.10654610557331212,0.16845819247494917,0.07257728426955684,0.2924174582284276,0.6524251302083334,0.39225446343534065,0.2924174582284276,0.6524251302083334,0.39225446343534065,0.2953665026321813,0.654052734375,0.3947149260821292,0.8048867017624171,0.888916015625,0.7286546242161055,0.8397509441519798,0.9015299479166666,0.7516380408173654,0.8355444609750515,0.8966471354166666,0.7324091429140043,0.17296649691004806,0.5882161458333334,0.30025748328258195,0.3541893167772946,0.6939290364583334,0.3658461928625586,0.7443150606546121,0.85498046875,0.6919165168612553
libero_goal_t08_ep007_s0024_approach,libero_goal,approach,libero_goal_7,0.1810633154039826,0.11995235399514591,0.1810633154039826,1.25,0.078125,0.0546875,0.04296875,-0.6115444037537194,-0.41304217212176697,13.999529594274186,0.005121810418565269,0.034499351003523256,6.7357727413087805,0.004170562195414918,0.037020903615992896,0.09676484952757226,0.18460970793810247,0.07313689732009261,0.3612368390936141,0.7376302083333334,0.4611622091566947,0.3612368390936141,0.7376302083333334,0.4611622091566947,0.3647545204852369,0.7398274739583334,0.4645413977716435,0.8658910791943236,0.9147135416666666,0.8078270289712112,0.8902759498741131,0.9383951822916666,0.865939358249156,0.8886766136415656,0.946533203125,0.8831507927033577,0.1787694552529183,0.6221516927083334,0.3540855172042599,0.3427479114213779,0.7315266927083334,0.4792480957708408,0.8073629549095903,0.8809407552083334,0.7756109151734485
libero_goal_t08_ep007_s0040_pre_grasp,libero_goal,pre_grasp,libero_goal_7,-0.03311255436026551,0.0025748243057083704,-0.03311255436026551,1.1875,0.07421875,0.0703125,0.06640625,-0.5707935168230717,-0.3264584287022202,28.073030908796323,0.005312188891802491,0.03430295803340699,6.457405550156853,0.004723108058080114,0.0068627774329367034,0.07429602543554795,0.05052960423175484,0.026803488978261073,0.18347090295262072,0.6563313802083334,0.3782416107092955,0.18347090295262072,0.6563313802083334,0.3782416107092955,0.1864428358892195,0.6577962239583334,0.38121643036249747,0.8420769913023575,0.9173177083333334,0.8073661015752435,0.8757910849164569,0.9405924479166666,0.8368928297098718,0.8685161078049897,0.9331868489583334,0.7989732457977297,0.23302886816205082,0.6304524739583334,0.38399899071870264,0.30070811398489355,0.6919759114583334,0.4217813508134149,0.780463921950103,0.8746744791666666,0.7416558356619184
libero_goal_t08_ep007_s0056_manipulation,libero_goal,manipulation,libero_goal_7,-0.10043488212405585,-0.06186655509526075,-0.10043488212405585,0.8125,0.05078125,0.0703125,0.08203125,-0.5286886301213092,-0.31923208972304873,45.10856469752388,0.006624595065390333,0.04199217925848303,6.338829595467323,0.004654932126121444,0.010147256203714015,0.09749026538698047,0.09355733590336292,0.08371329811530742,0.1579358834973678,0.6422526041666666,0.3643264798629999,0.1579358834973678,0.6422526041666666,0.3643264798629999,0.16098506523231862,0.6441243489583334,0.3663655415289065,0.7690825989929045,0.8685709635416666,0.732705558212855,0.8109414339665827,0.8990071614583334,0.7851910408489335,0.8061706054016937,0.8971354166666666,0.7561507936012887,0.2975394827191577,0.6707356770833334,0.3679532006915661,0.3591418230716411,0.72705078125,0.41842030609582,0.737608720531014,0.85791015625,0.6581476921044718
libero_goal_t08_ep008_s0016_approach,libero_goal,approach,libero_goal_8,-0.0019398031586175327,0.09546024507675521,-0.0019398031586175327,0.875,0.0546875,0.05859375,0.06640625,-0.40746166170748455,-0.4572978656443122,15.247629863126305,0.011047652739143137,0.058653296834444035,5.309118436229308,0.004901481073447854,0.06588816399380756,0.10256064963431168,0.2081713999712425,0.08213015702976259,0.1760099565117876,0.61669921875,0.3781348945290086,0.1760099565117876,0.61669921875,0.3781348945290086,0.18048108834973678,0.6189778645833334,0.38128525091762305,0.8724958514534218,0.9117838541666666,0.7940439058090832,0.8921449416342413,0.9297688802083334,0.8100204796025706,0.8837870508125429,0.9302571614583334,0.8084767207462128,0.246425812542916,0.6597493489583334,0.35964222830028797,0.328217984664683,0.7245279947916666,0.4141904388719424,0.8323436427100023,0.9012044270833334,0.7648971255454419
libero_goal_t08_ep008_s0032_pre_grasp,libero_goal,pre_grasp,libero_goal_8,-0.036269741359578854,0.045395217692070375,-0.036269741359578854,1.1875,0.07421875,0.07421875,0.08203125,-0.49387231059739073,-0.3409611753261616,69.2584135095142,0.009887070892584482,0.1825058928433969,18.459045639116464,0.06907373910762389,0.1320351418362462,0.089109364077049,0.09184673604903743,0.05126518758015344,0.18200532158388646,0.6258951822916666,0.40974785036107936,0.18200532158388646,0.6258951822916666,0.40974785036107936,0.18345302128633553,0.6263834635416666,0.41178909012781767,0.8087541485465781,0.8800455729166666,0.7378394011411403,0.8442335202563516,0.9031575520833334,0.7616144359011984,0.8465803101396201,0.9072265625,0.7565406063669895,0.17099093041886015,0.63671875,0.35840659670968855,0.2624256122682536,0.6971028645833334,0.41601866791444186,0.7474736781872282,0.8548990885416666,0.6901955766800303
libero_goal_t08_ep008_s0056_manipulation,libero_goal,manipulation,libero_goal_8,-0.04080667772945754,-0.04932484887516378,-0.04080667772945754,1.0,0.0625,0.0546875,0.07421875,-0.5749113069352254,-0.2841883154039826,9.178708092010512,0.012028175877144722,0.05310599255713532,4.4151326933990385,0.005206031541091761,0.005623524903041768,0.10429500965541551,0.10002198053524355,0.08321632080969026,0.17769154840924697,0.6038411458333334,0.34951908618442556,0.17769154840924697,0.6038411458333334,0.34951908618442556,0.17920576791027695,0.6046549479166666,0.35081553880313715,0.8052650778210116,0.861572265625,0.7037322721470706,0.8360880636301213,0.8822428385416666,0.7345928203174336,0.8255786507209888,0.8795572916666666,0.6913647695112487,0.11240844586861982,0.5667317708333334,0.2959106346304027,0.22634112497138933,0.6376953125,0.3179063915291097,0.734708314259556,0.8229166666666666,0.6616559048252509
libero_goal_t08_ep009_s0016_approach,libero_goal,approach,libero_goal_9,0.09613899061570154,0.06075960692864972,0.09613899061570154,1.0625,0.06640625,0.0546875,0.05078125,-0.46691820210574503,-0.46574945639734494,8.04568480921511,0.009186594394928251,0.06098412468105094,6.638382196858408,0.005221223281253462,0.06264547910696573,0.08729013695235328,0.17971895938508395,0.08377291200916274,0.26798752574959944,0.6255696614583334,0.3507782466084751,0.26798752574959944,0.6255696614583334,0.3507782466084751,0.2711847676813916,0.6270345052083334,0.35504576597973336,0.8833550297550927,0.9393717447916666,0.8545203038093653,0.9007445925841153,0.9457194010416666,0.864246795453766,0.8941784447241932,0.9369303385416666,0.8350406626507066,0.12226267452506294,0.585205078125,0.3088663500728232,0.25368219272144654,0.6538899739583334,0.33603809648249966,0.8197706855115587,0.9039713541666666,0.7893308513237091
