auroc_top_quartile,episode,log_mae,log_rmse,ndcg64,pearson,phase,predictor,spearman,split,state_id,suite,task_id,top64_precision,top64_recall
0.9485677083333334,libero_object_t3_ep0,,,0.7997767805603095,0.6584652633661986,manipulation,B2_change_norm,0.9213313973449302,train,libero_object_t03_ep000_s0064_manipulation,libero_object,3,0.78125,0.78125
0.948974609375,libero_object_t3_ep0,,,0.8020094061923259,0.525734122872127,manipulation,B3_cos_dist,0.9219214923323416,train,libero_object_t03_ep000_s0064_manipulation,libero_object,3,0.78125,0.78125
0.9654947916666666,libero_object_t3_ep0,,,0.909431170477106,0.851071088500757,manipulation,B4_linear_stats,0.9310611696040284,train,libero_object_t03_ep000_s0064_manipulation,libero_object,3,0.8125,0.8125
0.9952799479166666,libero_object_t3_ep1,0.03950201113281618,0.05568060120229237,0.9971981302203894,0.9681262960168858,approach,U_hat_mlp,0.9879155699244678,train,libero_object_t03_ep001_s0024_approach,libero_object,3,0.953125,0.953125
0.52783203125,libero_object_t3_ep1,,,0.6078920909447235,0.03408947798405229,approach,B0_random,0.027035648889906158,train,libero_object_t03_ep001_s0024_approach,libero_object,3,0.28125,0.28125
0.295654296875,libero_object_t3_ep1,,,0.592046590416301,-0.33425849628775617,approach,B0x_token_index,-0.3148417830167086,train,libero_object_t03_ep001_s0024_approach,libero_object,3,0.125,0.125
0.874755859375,libero_object_t3_ep1,,,0.9009093972068074,0.7176491624305688,approach,B1_pred_norm_neg,0.6540083543144884,train,libero_object_t03_ep001_s0024_approach,libero_object,3,0.640625,0.640625
0.9484049479166666,libero_object_t3_ep1,,,0.8921774062753483,0.7045720062855095,approach,B2_change_norm,0.9326340409704738,train,libero_object_t03_ep001_s0024_approach,libero_object,3,0.765625,0.765625
0.9488118489583334,libero_object_t3_ep1,,,0.8924178020101539,0.5665752767763841,approach,B3_cos_dist,0.9326233119707027,train,libero_object_t03_ep001_s0024_approach,libero_object,3,0.765625,0.765625
0.9405924479166666,libero_object_t3_ep1,,,0.9326290726449818,0.8612924174427449,approach,B4_linear_stats,0.9265750171663997,train,libero_object_t03_ep001_s0024_approach,libero_object,3,0.765625,0.765625
0.99658203125,libero_object_t3_ep1,0.04056392027639448,0.05482658292063765,0.9978983850049076,0.95502413997355,pre_grasp,U_hat_mlp,0.9888811799038681,train,libero_object_t03_ep001_s0040_pre_grasp,libero_object,3,0.953125,0.953125
0.5244140625,libero_object_t3_ep1,,,0.5125981409906146,-0.03703012030143515,pre_grasp,B0_random,-0.013859006637674524,train,libero_object_t03_ep001_s0040_pre_grasp,libero_object,3,0.234375,0.234375
0.2676595052083333,libero_object_t3_ep1,,,0.4907831645613208,-0.3008635674804033,pre_grasp,B0x_token_index,-0.28220774204623483,train,libero_object_t03_ep001_s0040_pre_grasp,libero_object,3,0.015625,0.015625
0.9541015625,libero_object_t3_ep1,,,0.9143281775690609,0.8107687779070005,pre_grasp,B1_pred_norm_neg,0.6952470531013962,train,libero_object_t03_ep001_s0040_pre_grasp,libero_object,3,0.796875,0.796875
0.98486328125,libero_object_t3_ep1,,,0.9084497786745654,0.8074042291308584,pre_grasp,B2_change_norm,0.9576433394369421,train,libero_object_t03_ep001_s0040_pre_grasp,libero_object,3,0.921875,0.921875
0.985107421875,libero_object_t3_ep1,,,0.9084128956306671,0.6697811768617927,pre_grasp,B3_cos_dist,0.9577348935683223,train,libero_object_t03_ep001_s0040_pre_grasp,libero_object,3,0.921875,0.921875
0.988037109375,libero_object_t3_ep1,,,0.9072771119439702,0.8915160818472739,pre_grasp,B4_linear_stats,0.9625,train,libero_object_t03_ep001_s0040_pre_grasp,libero_object,3,0.90625,0.90625
0.9993489583333334,libero_object_t3_ep1,0.04488800211481331,0.07043941748215042,0.9990165641545806,0.9505466938097138,manipulation,U_hat_mlp,0.9845151922636759,train,libero_object_t03_ep001_s0064_manipulation,libero_object,3,0.984375,0.984375
0.5655924479166666,libero_object_t3_ep1,,,0.5739498149840149,0.07299543975332377,manipulation,B0_random,0.08153610666056306,train,libero_object_t03_ep001_s0064_manipulation,libero_object,3,0.3125,0.3125
0.24226888020833334,libero_object_t3_ep1,,,0.4683036981700172,-0.3262120494910721,manipulation,B0x_token_index,-0.35614271000228886,train,libero_object_t03_ep001_s0064_manipulation,libero_object,3,0.0,0.0
0.953857421875,libero_object_t3_ep1,,,0.9296917314448429,0.802616279379614,manipulation,B1_pred_norm_neg,0.7321283474479285,train,libero_object_t03_ep001_s0064_manipulation,libero_object,3,0.78125,0.78125
0.974609375,libero_object_t3_ep1,,,0.8859359558841994,0.7857548879911391,manipulation,B2_change_norm,0.9256244277866789,train,libero_object_t03_ep001_s0064_manipulation,libero_object,3,0.859375,0.859375
0.97509765625,libero_object_t3_ep1,,,0.8869028683909802,0.6943502097307862,manipulation,B3_cos_dist,0.926061455710689,train,libero_object_t03_ep001_s0064_manipulation,libero_object,3,0.875,0.875
